[0.00 - 5.60] P:1644.96 E:0.067612 |  Concern for the national icon of Brazil, but he'll be watching from his hospital bed
[3333.96 - 3336.96] P:1790.58 E:0.090701 |  could be down to the easing of Covid restrictions.
[3336.96 - 3340.96] P:1825.75 E:0.071996 |  One of the deaths was confirmed by Colf School in southeast London earlier.
[3340.96 - 3342.96] P:1697.08 E:0.089029 |  Our correspondent Nick Johnson is there.
[3342.96 - 3346.96] P:1361.96 E:0.083585 |  Now the headteacher here described the situation as a wholly unexpected tragedy,
[3346.96 - 3350.96] P:975.01 E:0.089664 |  one that is affecting every single member of the school community.
[3350.96 - 3354.96] P:994.55 E:0.097200 |  Now the UK Health Security Agency, that's the body which replaced public health
[3354.96 - 3359.96] P:1284.15 E:0.097809 |  England last year, confirmed that the number of cases of Strep A at this time of year
[3359.96 - 3361.96] P:1100.10 E:0.078256 |  are at a six year high.
[3361.96 - 3364.96] P:1719.12 E:0.091335 |  The government says it's engaged with conservative backbenchers to agree a deal
[3364.96 - 3367.96] P:1629.96 E:0.096904 |  scrapping mandatory house building targets in England.
[3367.96 - 3370.96] P:1814.68 E:0.065752 |  Ministers have agreed that the goals won't be mandatory.
[3370.96 - 3373.96] P:1814.53 E:0.098349 |  The Labour leader, Sikir Stammer says he'll abolish the House of Lords
[3373.96 - 3375.96] P:2086.29 E:0.077645 |  if he wins the next general election.
[3375.96 - 3379.96] P:1886.37 E:0.083072 |  He's also announced wide-ranging policies to extend Scottish and Welsh devolution
[3379.96 - 3381.96] P:1655.01 E:0.059932 |  and hand more powers to English regions.
[3381.96 - 3385.96] P:1762.18 E:0.096990 |  Cities across Ukraine have been targeted by another round of Russian missile strikes.
[3385.96 - 3388.96] P:1948.42 E:0.080678 |  Ukrainian officials in Zaffirisya say two people have died.
[3388.96 - 3391.96] P:1569.89 E:0.063633 |  Water and electricity supplies have been affected too.
[3391.96 - 3395.96] P:1793.71 E:0.085811 |  And temperatures could drop as low as minus six degrees Celsius later this week.
[3395.96 - 3398.96] P:1792.99 E:0.076762 |  The Met Office has issued a severe cold weather warning.
[3398.96 - 3402.96] P:1716.16 E:0.069039 |  People are being urged to use their heating and account for vulnerable people.
[3412.96 - 3416.96] P:1196.23 E:0.111978 |  Expert analysis and debate with some of the biggest names in football
[3416.96 - 3418.96] P:1441.58 E:0.099391 |  on the World Cup Daily Podcast.
[3418.96 - 3423.96] P:1685.21 E:0.117965 |  What Gareth Southgate wants is that they can perform under the most intense pressure they will ever experience.
[3423.96 - 3427.96] P:1664.52 E:0.118040 |  And a bit of fun in match of the day, top ten with Gary Linnaker.
[3427.96 - 3430.96] P:1020.93 E:0.122460 |  Micah Richards is back along with Alan Shearer and myself
[3430.96 - 3433.96] P:894.77 E:0.125918 |  for the biggest international football tournament on the planet.
[3433.96 - 3435.96] P:1317.49 E:0.124242 |  Take the World Cup with you.
[3435.96 - 3437.96] P:1168.33 E:0.105720 |  Listen on BBC Sounds.
[3437.96 - 3439.96] P:1198.16 E:0.096142 |  BBC Five Live
[3439.96 - 3441.96] P:1157.13 E:0.133898 |  The FIFA World Cup
[3441.96 - 3443.96] P:1187.27 E:0.118580 |  Qatar 2022
[3443.96 - 3445.96] P:1102.18 E:0.126792 |  with Mark Chapman
[3445.96 - 3448.96] P:1776.73 E:0.092211 |  Here at Stadium 9-7 for Brazil
[3448.96 - 3451.96] P:1999.56 E:0.086403 |  for South Korea Nile
[3451.96 - 3454.96] P:1855.32 E:0.092809 |  at half time the winners will take on Croatia in the last eight.
[3454.96 - 3456.96] P:1854.11 E:0.085032 |  They beat Japan earlier.
[3456.96 - 3458.96] P:1898.95 E:0.083489 |  3-1 on penalties.
[3458.96 - 3461.96] P:1929.35 E:0.083426 |  Earlier this afternoon England pulled off one of their greatest victories
[3461.96 - 3465.96] P:1866.24 E:0.079527 |  with the 74-round win over Pakistan in the first test in Rale Pindi.
[3465.96 - 3469.96] P:1821.54 E:0.085369 |  There were four wickets apiece for Olly Robinson and Jimmy Anderson.
[3469.96 - 3475.96] P:1907.57 E:0.076012 |  All the reaction to it from half past nine tonight with the test match special team.
[3475.96 - 3479.96] P:1892.98 E:0.087387 |  And also one of the big stories of the day.
[3479.96 - 3483.96] P:1858.88 E:0.078323 |  Warren Gatland is back in charge of the Wales Rugby Union team.
[3483.96 - 3487.96] P:1969.35 E:0.083864 |  He'll take charge of next year's Six Nations and the World Cup.
[3487.96 - 3491.96] P:1851.66 E:0.087635 |  Wayne Pivac left his role today after a poor run of form
[3491.96 - 3494.96] P:1871.86 E:0.083455 |  which included just three wins in 12 matches.
[3494.96 - 3498.96] P:1935.01 E:0.085152 |  We can talk to the former Welsh international Tom Shanklin.
[3498.96 - 3502.96] P:1919.51 E:0.068883 |  I suppose you're not surprised that Pivac has gone
[3502.96 - 3504.96] P:1844.39 E:0.098046 |  because that has been rumoured for a while.
[3504.96 - 3507.96] P:2018.66 E:0.076376 |  Are you surprised at Gatland returning Tom?
[3507.96 - 3509.96] P:1845.48 E:0.089956 |  Sure, I was a little bit.
[3509.96 - 3513.96] P:1849.90 E:0.051493 |  There's no doubt that change had to be made with Wayne Pivac leaving.
[3513.96 - 3517.96] P:1900.56 E:0.066474 |  But I thought what Warren Gatland did for 12 years as Welsh coach,
[3517.96 - 3523.96] P:1825.99 E:0.083016 |  the Grand Slams, the titles, the semi-final of the World Cup in 2019,
[3523.96 - 3526.96] P:1914.91 E:0.074373 |  I thought he left at the perfect time for Wales
[3526.96 - 3529.96] P:1881.67 E:0.078963 |  and I thought he probably took Wales as far as he could.
[3529.96 - 3532.96] P:1946.74 E:0.062714 |  So it does surprise me a little bit that he has come back
[3532.96 - 3535.96] P:1757.57 E:0.082220 |  because the job he's got in his hands is a lot tougher
[3535.96 - 3538.96] P:1800.96 E:0.083428 |  than when he took it over in 2008.
[3538.96 - 3541.96] P:1891.25 E:0.056304 |  But for me it's not been announced yet,
[3541.96 - 3545.96] P:1754.85 E:0.080811 |  but it's the backroom staff as well which is going to be key.
[3545.96 - 3549.96] P:1893.02 E:0.076366 |  Being a head coach and a figurehead of Welsh international rugby is massive,
[3549.96 - 3553.96] P:1848.32 E:0.085514 |  but it's the coaches that he's going to have around him
[3553.96 - 3555.96] P:2010.75 E:0.064521 |  which I think will be just as key.
[3555.96 - 3561.96] P:1905.75 E:0.077663 |  Is this a short-term appointment just to get through
[3561.96 - 3564.96] P:1816.36 E:0.076071 |  that Six Nations and the World Cup
[3564.96 - 3567.96] P:1864.22 E:0.094523 |  and then maybe they have a reset?
[3567.96 - 3571.96] P:1840.81 E:0.083565 |  Yeah, maybe, but I think it was the right decision
[3571.96 - 3574.96] P:1872.43 E:0.070232 |  and then in Wayne Pivac going, I just have to say, Chappers,
[3574.96 - 3580.96] P:1962.94 E:0.073672 |  the way that Wayne Pivac is handling himself over this last week or two
[3580.96 - 3583.96] P:1801.39 E:0.091921 |  has been amazing.
[3583.96 - 3587.96] P:1863.23 E:0.084999 |  He's shown dignity, he's not blamed anyone, he's took full responsibility.
[3587.96 - 3591.96] P:1951.32 E:0.077543 |  It wasn't a B for him, but he's a good bloke and a decent human being
[3591.96 - 3595.96] P:1889.02 E:0.082613 |  and I can only credit him as the way he's handed himself.
[3595.96 - 3600.96] P:1947.53 E:0.077498 |  But I think it might be, we'll see how Wales do over the next Six Nations
[3600.96 - 3605.96] P:1824.73 E:0.084027 |  and World Cup as to Warren Gatland and whether or not he stays a lot longer.
[3605.96 - 3609.96] P:1970.82 E:0.069613 |  He's certainly proven, he's really well respected
[3609.96 - 3613.96] P:1884.46 E:0.074705 |  and often a change is good.
[3613.96 - 3617.96] P:1880.04 E:0.071182 |  I mean, as I said, it's going to be a lot difficult this time round
[3617.96 - 3621.96] P:1897.70 E:0.084569 |  because in 2008 he inherited a load of really good
[3621.96 - 3625.96] P:1903.47 E:0.081236 |  sort of world-class internationals and he had them for like 10 years.
[3625.96 - 3629.96] P:1904.24 E:0.085828 |  Now there's a bit of a change of the guard, there's a new cycle of players coming in
[3629.96 - 3634.96] P:1908.22 E:0.072695 |  so it's going to be a lot tougher, but Gatland's done nearly everything there is to do
[3634.96 - 3639.96] P:1839.20 E:0.084974 |  in Northern Hemisphere rugby so he knows the challenges that are ahead of him
[3639.96 - 3642.96] P:1863.08 E:0.085808 |  and he's confident that he can make a change.
[3642.96 - 3646.96] P:1777.52 E:0.097662 |  This is, and maybe this is not the time to start this discussion,
[3646.96 - 3649.96] P:1893.86 E:0.089036 |  bearing in mind I've got five minutes and a half time left between
[3649.96 - 3651.96] P:1853.22 E:0.099784 |  Brazil and South Korea in a World Cup.
[3651.96 - 3657.96] P:1937.35 E:0.081992 |  But this is much more than just about a head coach with Welsh rugby at the moment, isn't it?
[3657.96 - 3661.96] P:1852.56 E:0.059974 |  It's massive, it's everything, it's the governance of Welsh rugby,
[3661.96 - 3664.96] P:1885.65 E:0.084610 |  it's who's in charge, how decisions are put through
[3664.96 - 3669.96] P:1787.25 E:0.079763 |  because the majority of the board in Welsh rugby is run by amateur level.
[3669.96 - 3675.96] P:1844.39 E:0.071384 |  We've lost two board directors that have been involved in the FTSE 100 companies,
[3675.96 - 3682.96] P:1910.29 E:0.076311 |  we've lost a new CEO today from the Ospreys, there's been CEOs of Welsh rugby
[3682.96 - 3688.96] P:1718.75 E:0.067516 |  and lots of staff from the Welsh rugby being lost and quitting their jobs.
[3688.96 - 3692.96] P:1951.98 E:0.070283 |  So it's absolutely huge, it's about player development,
[3692.96 - 3696.96] P:1851.40 E:0.076274 |  it's about not losing players in the system, it's about academies producing better players,
[3696.96 - 3701.96] P:1929.11 E:0.069049 |  it's about grassroots so it's absolutely massive, it's not just about the Welsh team,
[3701.96 - 3707.96] P:1884.58 E:0.072447 |  it's about the whole of Welsh rugby and have you got spare 45 minutes?
[3707.96 - 3709.96] P:1613.64 E:0.077903 |  Or not.
[3709.96 - 3713.96] P:1715.53 E:0.099608 |  Unfortunately, that is where we have to leave it,
[3713.96 - 3717.96] P:1856.11 E:0.095314 |  but it gives me a chance to plug the Roop Union Weekly pod
[3717.96 - 3720.96] P:1781.32 E:0.088842 |  because I'm sure there'll be much on there as well with Chris and the team.
[3720.96 - 3722.96] P:1884.90 E:0.088828 |  Tom, thank you very much for coming on.
[3722.96 - 3725.96] P:1779.54 E:0.078721 |  Definitely, you know, probably enjoy the game, it's amazing.
[3725.96 - 3726.96] P:1752.14 E:0.042513 |  Cheers, thank you.
[3726.96 - 3728.96] P:1915.40 E:0.082886 |  Cheers, see you soon, thank you.
[3728.96 - 3731.96] P:1878.48 E:0.079388 |  Tom Shanklin from Wales International with us on five lives,
[3731.96 - 3736.96] P:1863.39 E:0.087978 |  Tim Vickrey, our South American football expert rejoins us as well.
[3736.96 - 3740.96] P:1868.11 E:0.072223 |  Well, we can put to bed, they don't score in the first half, can't we?
[3740.96 - 3742.96] P:1758.80 E:0.093985 |  We certainly can, yes.
[3742.96 - 3744.96] P:2051.20 E:0.080398 |  Did you see the pigeon dance?
[3744.96 - 3747.96] P:1843.02 E:0.088785 |  The trademark pigeon dance, it's Richard from the Golds Celebration.
[3747.96 - 3748.96] P:1868.19 E:0.071396 |  Yes, we see, yes, yes.
[3748.96 - 3752.96] P:1796.73 E:0.083657 |  And he went over and he made everyone, including the coach, do the pigeon dance.
[3752.96 - 3757.96] P:1756.86 E:0.092361 |  Well, in that first half, Brazil have done what pigeons do to the South Korean defence, haven't they?
[3757.96 - 3759.96] P:1948.45 E:0.090267 |  What an extraordinary first half.
[3759.96 - 3763.96] P:1856.07 E:0.078511 |  The first goal for me is the clincher, is the absolute clincher
[3763.96 - 3767.96] P:1874.82 E:0.096214 |  because after that South Korea were chasing and the first goal shows the improvement
[3767.96 - 3770.96] P:1531.16 E:0.085559 |  of having Neymar and Paketar back in the side.
[3770.96 - 3774.96] P:1740.13 E:0.093145 |  It's the exchange between Paketar getting half a year behind the defensive line
[3774.96 - 3780.96] P:1905.26 E:0.084757 |  and as you mentioned, the wonderfully cool finish from Vinicius at the far post.
[3780.96 - 3784.96] P:1962.54 E:0.090647 |  Brazil's so much better when there's association through the middle
[3784.96 - 3788.96] P:1763.37 E:0.093019 |  to bring in the wingers into the game and how hard Rashalisson works.
[3788.96 - 3794.96] P:1867.92 E:0.083175 |  Now work back to get that penalty and work like mad to win the ball for that goal.
[3794.96 - 3798.96] P:1723.48 E:0.095396 |  When it's your centre back setting, being creative forces on the edge of the penalty area.
[3798.96 - 3802.96] P:1746.89 E:0.095856 |  But also Tim, you made the point as well, pre-match.
[3802.96 - 3809.96] P:1807.92 E:0.085019 |  Brazil's head coach wanting his fullbacks to be more Manchester City fullbacks rather than Liverpool fullbacks.
[3809.96 - 3815.96] P:1842.94 E:0.086872 |  How they've tucked in, how Danilo has been an extra midfielder from the majority of that first half.
[3815.96 - 3817.96] P:1829.74 E:0.085337 |  That's exactly how it's played out.
[3817.96 - 3819.96] P:1828.36 E:0.060964 |  That's why they're so defensively solid.
[3819.96 - 3824.96] P:1678.90 E:0.081885 |  That's why there's very, very little threat ever to their goal.
[3824.96 - 3833.96] P:1781.23 E:0.079018 |  I feel a little bit cheated because if it wasn't for that last minute, last second South Korea goal against Portugal reserves,
[3833.96 - 3837.96] P:1723.60 E:0.078610 |  we'd have had Brazil against Uruguay now and we'd have had a game of football
[3837.96 - 3840.96] P:1988.27 E:0.073528 |  rather than an exhibition match which this one has become.
[3840.96 - 3845.96] P:1909.45 E:0.077753 |  Tim, thank you. We will talk at full time as well.
[3845.96 - 3850.96] P:1866.74 E:0.087415 |  Brazil just coming back outside of Korea have been out for a couple of minutes
[3850.96 - 3856.96] P:1709.17 E:0.087752 |  and so being put through some little shuffle routines before the Brazilians came out.
[3856.96 - 3866.96] P:1577.64 E:0.084364 |  So they are 4-0 up at half time and I think we say good luck everybody, Chris Sutton and Ian Dennis.
[3866.96 - 3868.96] P:1469.58 E:0.088578 |  What's the South Korea?
[3868.96 - 3870.96] P:1397.74 E:0.081535 |  Absolutely.
[3871.96 - 3876.96] P:1687.96 E:0.105203 |  They've made a couple of changes. Hong Shul has replaced Sung-Hoo Young in the midfield
[3876.96 - 3886.96] P:1421.62 E:0.090941 |  and we've lost to Kim from the defence. Kim Jin-Soo has been replaced by Sun Jun-Hoo at left back.
[3886.96 - 3888.96] P:1513.98 E:0.106404 |  So they are the changes that have been made.
[3888.96 - 3892.96] P:1510.80 E:0.090804 |  So trailing 4-0, this is how they line up now.
[3892.96 - 3899.96] P:1385.61 E:0.094622 |  Kim Sung-Hoo, Kim Moon-Hwan, Kim Young-Gwon, Kim Min-Jae, Sun Jun-Hoo,
[3899.96 - 3906.96] P:1523.04 E:0.097525 |  Hwang Hee Chan, Hong Chul, Hwang In-Bom, Sun Hyun-Min, Cho Gu Sung and Lee Jae Sung.
[3906.96 - 3911.96] P:1626.78 E:0.090458 |  For Brazil who haven't made any alterations leading by 4 goals to nil,
[3911.96 - 3916.96] P:1619.98 E:0.098960 |  they have Alison in goal, Militao right back, Marquinhos, Thiago Silva and Danilo,
[3916.96 - 3922.96] P:1712.00 E:0.091822 |  Casamiro, Neymar Paketa, Rafinha Richalison and Vinicius Jr.
[3922.96 - 3928.96] P:1805.57 E:0.088202 |  And the 4 goals were scored by Vinicius Jr, Neymar Richalison and Paketa.
[3928.96 - 3932.96] P:1564.89 E:0.065819 |  Just brilliant, that first half.
[3932.96 - 3937.96] P:1470.91 E:0.092503 |  It's one of the, as they give the ball away, South Korea and Rafinha,
[3937.96 - 3940.96] P:1622.16 E:0.109280 |  he has Richalison with him, he goes for goals in deflected effort
[3940.96 - 3943.96] P:1526.62 E:0.085813 |  and it's saved by Kim Sung-Hoo, the goalkeeper.
[3943.96 - 3946.96] P:1504.57 E:0.100426 |  It's one of those halves that you can listen back to or watch again,
[3946.96 - 3949.96] P:1404.15 E:0.088276 |  regardless whether you want to do one or the other.
[3949.96 - 3957.96] P:1381.70 E:0.100954 |  Yes it is and Brazil really arriving and making a statement in that first half.
[3957.96 - 3960.96] P:1050.93 E:0.093850 |  I think that, as I said in the first half,
[3960.96 - 3964.96] P:1283.61 E:0.098298 |  that people were looking at that defeat against Cameroon,
[3964.96 - 3970.96] P:1146.67 E:0.093748 |  watching the game and Cameroon hit them with a sucker punch late on,
[3970.96 - 3975.96] P:1394.03 E:0.098696 |  but Brazil had been pretty dominant in that game, made a lot of changes.
[3975.96 - 3978.96] P:1401.74 E:0.102315 |  Cheetah had the right to change so many players,
[3978.96 - 3983.96] P:1395.30 E:0.088960 |  still finished top of the group so it was job done in that respect.
[3983.96 - 3989.96] P:1377.63 E:0.096699 |  Alisson now, got the first team back, they've gone up a couple of levels.
[3989.96 - 3993.96] P:1794.64 E:0.114332 |  So on, get us onto the end of a loose ball and Sohn puts it wide
[3993.96 - 3996.96] P:1652.25 E:0.102371 |  from the inside left channel of the penalty area,
[3996.96 - 3998.96] P:1838.14 E:0.103540 |  still looking for his first goal at this tournament.
[3998.96 - 4000.96] P:1659.87 E:0.098391 |  In fact, Alisson must have got something on there.
[4000.96 - 4007.96] P:1545.90 E:0.096400 |  It's a brilliant save, so even when you do breach the Brazilian back line,
[4008.96 - 4011.96] P:1385.09 E:0.091647 |  you've got Alisson to beat.
[4011.96 - 4017.96] P:1325.90 E:0.095476 |  That's that timing with his dive, spreads himself.
[4017.96 - 4019.96] P:1402.95 E:0.097763 |  Sohn's trying to find the far corner.
[4019.96 - 4024.96] P:1563.56 E:0.103590 |  Sohn with a corner kick right hand side, two Brazil players both going for the same ball,
[4024.96 - 4028.96] P:1445.73 E:0.101519 |  Danilo and Richarlison, loops off a bit off both of their heads and behind
[4028.96 - 4035.96] P:1519.35 E:0.102650 |  for another corner kick to South Korea who trailed by four goals to nil.
[4037.96 - 4043.96] P:1441.50 E:0.096881 |  Sohn with the corner, it's an out-swinger, Richarlison gets there.
[4043.96 - 4046.96] P:1509.32 E:0.103796 |  Ball then played back towards Sohn and it's too far ahead of him
[4046.96 - 4048.96] P:1405.11 E:0.095784 |  and out of play goes for a goal kick.
[4048.96 - 4058.96] P:1404.30 E:0.087643 |  I mean, I remember watching the 82 World Cup and I think of Ed Ayer, Zico, Falcao, Socrates
[4058.96 - 4063.96] P:1353.31 E:0.092677 |  and that's still a team that I reflect on now.
[4063.96 - 4071.96] P:1388.72 E:0.095590 |  If you've got a young boy or young girl in 22-11 on BBC One, it's too late for them to stay up.
[4071.96 - 4077.96] P:1438.62 E:0.101378 |  Take it for them tonight, BBC One the highlights, because some of the football tonight, the Brazil have played
[4077.96 - 4084.96] P:1333.62 E:0.096628 |  are going to be, certainly I think that Richarlison goal could be a goal that's replayed down the years
[4084.96 - 4087.96] P:1277.23 E:0.096557 |  as far as great World Cup moments go.
[4087.96 - 4094.96] P:1223.07 E:0.110491 |  What a World Cup he has had so far, that brilliant overhead kick in the first game,
[4094.96 - 4098.96] P:1385.37 E:0.104942 |  but this year's Junior, his finish.
[4098.96 - 4107.96] P:1322.81 E:0.099029 |  I think this is what we expected earlier on in the tournament, the Brazilian swagger, the tricks and flicks.
[4107.96 - 4110.96] P:1423.68 E:0.108256 |  Here is Rafinha on the far side.
[4110.96 - 4116.96] P:1441.03 E:0.094853 |  Just on your tape and stuff. Do people still have VHSs?
[4118.96 - 4125.96] P:1131.53 E:0.100616 |  Hello, hello, yeah. Four minutes into the second half.
[4125.96 - 4129.96] P:1262.71 E:0.094737 |  Tape it, record it, it's the same thing, isn't it?
[4129.96 - 4135.96] P:1271.87 E:0.100452 |  Listen, I'm not into it, you know. I say I'll tape it, I'll still tape it.
[4137.96 - 4141.96] P:1398.10 E:0.101598 |  Out he goes to the far side, Rafinha.
[4141.96 - 4146.96] P:1440.07 E:0.106901 |  Rafinha to the byline, shivering his way towards the right side of the penalty area.
[4146.96 - 4150.96] P:1339.17 E:0.090076 |  Paketar goes inside, Casamiro goes square.
[4150.96 - 4154.96] P:1245.02 E:0.086749 |  Now it's with the Vinicius Junior.
[4154.96 - 4160.96] P:1473.03 E:0.099671 |  If it wasn't a VHS, you'd wear it out time and time again, watching some of the goals in the first half.
[4160.96 - 4166.96] P:1367.33 E:0.095145 |  South Korea try and beat the Brazilian press, they're forced to go back.
[4166.96 - 4168.96] P:1052.98 E:0.099199 |  Kim Young-won.
[4168.96 - 4171.96] P:1415.49 E:0.102668 |  I felt last night I was being bullied at times.
[4171.96 - 4175.96] P:1385.89 E:0.093882 |  I can sense another claim going into HR.
[4175.96 - 4179.96] P:1512.96 E:0.098956 |  Present is a very harsh, they're critical.
[4179.96 - 4181.96] P:1411.16 E:0.109515 |  What happened to the support from the BBC?
[4181.96 - 4185.96] P:1484.80 E:0.093562 |  There's a mob of three to my left hand side, isn't there?
[4185.96 - 4189.96] P:1494.20 E:0.096123 |  The searching ball out towards Wang.
[4189.96 - 4194.96] P:1528.13 E:0.102516 |  Comes in field, the reverse ball played out towards Kim Young-won.
[4194.96 - 4199.96] P:1479.81 E:0.111719 |  The Brazil now have it with Casamiro and there's a break-off, floated ball over the top.
[4199.96 - 4202.96] P:1647.96 E:0.104313 |  Taking on the ROM with his first touch up the head by Rafinha.
[4202.96 - 4206.96] P:1403.95 E:0.101920 |  Right side of the penalty area, Rafinha, look for the run of Neymar.
[4206.96 - 4208.96] P:1289.99 E:0.103840 |  Neymar's meant to be playing in midfield.
[4208.96 - 4211.96] P:1437.09 E:0.107147 |  He keeps joining the forward line at every opportunity.
[4211.96 - 4215.96] P:1471.99 E:0.098989 |  Mind you, we can because De Nillo's playing in midfield from the left back roll.
[4215.96 - 4218.96] P:1431.42 E:0.105314 |  The swarming all over South Korea.
[4218.96 - 4223.96] P:1299.42 E:0.088048 |  Oh, they are. South Korea, they're trying to get back in the game.
[4223.96 - 4227.96] P:1336.88 E:0.092662 |  They're four-nil down. Is it naive? It's not going to happen.
[4227.96 - 4232.96] P:1357.27 E:0.099622 |  They're willing, but it's Casamiro, let the ball run beautifully across his body.
[4232.96 - 4238.96] P:1301.87 E:0.098966 |  Passed one of the South Korean midfielders and hit a long diagonal ball to Rafinha.
[4238.96 - 4242.96] P:1355.32 E:0.097685 |  Eventually trying to cross the ball in, but it was blocked.
[4242.96 - 4247.96] P:1388.05 E:0.100084 |  Paulo Bento knew that he needed a miracle tonight for South Korea.
[4247.96 - 4250.96] P:1376.31 E:0.094260 |  If he had taken it, he'd be looking to erase it.
[4250.96 - 4253.96] P:1650.33 E:0.112239 |  As he sighed, a four-nil down, six minutes into the second half.
[4253.96 - 4259.96] P:1285.16 E:0.093478 |  He might be looking to learn from it. That's what, when you make a mistake, it's what you do, isn't it?
[4259.96 - 4260.96] P:1261.29 E:0.105042 |  You never made a mistake.
[4260.96 - 4263.96] P:1411.97 E:0.101628 |  I make mistakes all the time. I've made a few tonight.
[4263.96 - 4268.96] P:1450.13 E:0.100812 |  Here is Wang. As you lot, you mock the crew, no only too well.
[4268.96 - 4273.96] P:1498.81 E:0.101137 |  De Nillo tied his up and inside his penalty area and then clears.
[4273.96 - 4277.96] P:1464.42 E:0.099559 |  So we now know one half of the draw.
[4277.96 - 4284.96] P:1428.25 E:0.086247 |  Argentina, Netherlands and then Croatia against Brazil.
[4284.96 - 4290.96] P:1607.99 E:0.097905 |  The winners of England, France will take an either Spain, Morocco or Portugal, Switzerland,
[4290.96 - 4297.96] P:1575.31 E:0.097418 |  as we still wait for the other side, the other half of the draw here in this Qatar World Cup to take shape.
[4297.96 - 4307.96] P:1384.18 E:0.096576 |  But this is certainly an ominous warning for Croatia, Netherlands and Argentina in Brazil's half,
[4307.96 - 4309.96] P:1543.04 E:0.104521 |  leading by four goals to nil.
[4309.96 - 4312.96] P:1505.61 E:0.101615 |  Here is Wang and Bom in the midfield.
[4312.96 - 4315.96] P:1683.46 E:0.103587 |  Up it goes towards Lee Jey Sung.
[4315.96 - 4319.96] P:1490.23 E:0.097901 |  Out of play it goes for a goal kick to Brazil.
[4319.96 - 4326.96] P:1286.48 E:0.094476 |  Yeah, he's unlucky. Lee Jey Sung makes a run beyond that Brazilian back line.
[4326.96 - 4334.96] P:1282.30 E:0.093011 |  Son tries to find him with the pass but just muscled out by the tower.
[4334.96 - 4338.96] P:1491.54 E:0.101396 |  Your favourite card game with Didier Deschamps was Trumps, was it not?
[4338.96 - 4339.96] P:1064.51 E:0.073705 |  Yeah, Trumps, yep.
[4339.96 - 4342.96] P:1418.36 E:0.091784 |  Brazil have had a few tonight, haven't they?
[4342.96 - 4344.96] P:1566.40 E:0.096757 |  Top Trumps.
[4344.96 - 4347.96] P:1453.71 E:0.095471 |  Top Trumps. Now there is a game.
[4347.96 - 4352.96] P:1479.94 E:0.089466 |  Talking of VHS recorders, I used to love a game of top Trumps.
[4352.96 - 4358.96] P:1603.63 E:0.101845 |  Eight minutes into the second half. Brazil leads South Korea by four goals to nil.
[4358.96 - 4361.96] P:1692.95 E:0.097507 |  BBC Radio 5 Live, BBC Sounds.
[4361.96 - 4367.96] P:1618.30 E:0.102923 |  Tomorrow we've got Morocco, Spain, three o'clock, Vicky Sparks and Pat Nevin, Portugal, Switzerland at seven,
[4367.96 - 4375.96] P:1408.69 E:0.091793 |  Alistair Bruce Ball and Rob Green, Rick Edwards live in Doha at six o'clock in the morning for five live breakfast.
[4375.96 - 4378.96] P:1405.37 E:0.094899 |  Here is Tiago Silva.
[4378.96 - 4395.96] P:1470.23 E:0.094886 |  Played forward by Danilo, Vinicius Jr. When does Chite, the Brazilian coach, start to make changes to rest a few legs ahead of that quarterfinal on Friday afternoon against Croatia?
[4395.96 - 4406.96] P:1352.15 E:0.094133 |  Yeah, I think this is a really interesting one because if anything happens to Neymar, you know, went off injured in the Swiss game,
[4406.96 - 4416.96] P:1346.08 E:0.095470 |  I know he will want the minutes and when you four nil up, you can do your flicks, your tricks on the ball now.
[4416.96 - 4422.96] P:1383.78 E:0.099983 |  They can't afford for Neymar to miss out if they want to go all the way.
[4422.96 - 4431.96] P:1345.90 E:0.105997 |  Casamiro spreads the ball out towards Rafaena. Rafaena on the right hand side crosses the ball, headed away well by Kim Moon-Hwan.
[4431.96 - 4440.96] P:1500.79 E:0.105849 |  Picked up though by Tiago Silva. Now it's with Casamiro, lays it off towards Marquinhos, rolls it along the ground out towards Rafaena,
[4440.96 - 4450.96] P:1542.46 E:0.108135 |  far side to right, yellow shirts, blue shorts, playing from right to left, inside towards Paccatá, the return ball to Rafaena, Rafaena twisting and turning, great save by the goalkeeper.
[4450.96 - 4458.96] P:1741.58 E:0.105494 |  Full stretch, still Brazil have it, Vinicius Jr. now threatening, his shots deflected behind for a corner, Brazil so close to a fifth,
[4458.96 - 4462.96] P:1565.93 E:0.095195 |  the goal kick must have come off a Brazil touch, so close to a fifth goal.
[4462.96 - 4471.96] P:1519.30 E:0.096092 |  This is brilliant though from Rafaena, comes inside from that right hand side on his left foot, just feeds a precise pass to Paccatá,
[4471.96 - 4481.96] P:1498.31 E:0.101089 |  who pops the ball back first time, shapes the shoe with his right foot, chops back onto his left foot and tries to slide the ball into the far corner.
[4481.96 - 4485.96] P:1371.34 E:0.092649 |  That's a big hand from Kingsong Hu.
[4485.96 - 4490.96] P:1677.81 E:0.105565 |  Tell us how tonight, tweeted on their social media, let's go together for one more start.
[4490.96 - 4506.96] P:1479.12 E:0.094906 |  Certainly the five times winners have put in a five star display and they are looking for that fifth goal as we enter the 55th minute of this contest here in Stadium 9-7-4.
[4506.96 - 4515.96] P:1571.07 E:0.107296 |  As once again that banner is being unfurled in that bulk of Brazilian support behind the goal where Brazil are attacking.
[4515.96 - 4530.96] P:1361.04 E:0.098175 |  And it has, Pelle adorned on it and the message is quite clear, in bold green letters, Pelle get well soon.
