[0.00 - 2.00] P:1455.62 E:0.126289 |  Shepchenko!
[8512.00 - 8515.00] P:1696.23 E:0.088642 |  And it remains Liverpool, Nell, Real Madrid, Nell.
[8515.00 - 8521.00] P:1674.39 E:0.081514 |  Five-live, and BBC sounds with Chris Sutton and Alan Shearer with us here in the Stade de France,
[8521.00 - 8529.00] P:1605.95 E:0.082980 |  with darkness falling, and the lights in the City of Light, brightly on.
[8529.00 - 8532.00] P:1661.40 E:0.088051 |  Canate plays it to the right-hand side, Salah, Salah,
[8532.00 - 8535.00] P:1757.96 E:0.100271 |  Salah, Salah, Salah, on the pitch line, but the ball runs away on the plane,
[8535.00 - 8538.00] P:1795.05 E:0.094012 |  it's a joint, the Real Madrid, which Mendy takes quickly,
[8538.00 - 8543.00] P:1662.51 E:0.078219 |  and Real Madrid bring it forward towards Kroos.
[8543.00 - 8545.00] P:1542.31 E:0.094949 |  A wise call to City of Light, John.
[8545.00 - 8549.00] P:1424.59 E:0.090861 |  A two, yes. Anyone who's interested to know and fascinated to know,
[8549.00 - 8553.00] P:1391.85 E:0.089667 |  just listen back to Five-Live Sport last night, and you'll be able to find out.
[8553.00 - 8560.00] P:1520.43 E:0.095241 |  Here's Modric, back to Kroos, and then Kroos clips it here to Carvajal,
[8560.00 - 8565.00] P:1581.92 E:0.101499 |  and then Valverde. Valverde wriggles away from Thiago, still going Valverde,
[8565.00 - 8569.00] P:1567.53 E:0.085632 |  a high crossfield pass to the left-hand side, it bounces.
[8569.00 - 8572.00] P:1671.94 E:0.091485 |  Venetius gets it down, Alexander-Arnolding, quick and sharp,
[8572.00 - 8576.00] P:1620.78 E:0.096034 |  but he was still able to find Benzema, now back to Venetius into the penalty area.
[8576.00 - 8581.00] P:1763.45 E:0.105537 |  And Canate, he was past him, but Henderson was quickly into clear and put it behind for a corner.
[8581.00 - 8587.00] P:1775.84 E:0.103844 |  Lovely little nutmeg, wasn't it, from Venetius Jr. on Canate, and Henderson had to be alert.
[8587.00 - 8590.00] P:1690.66 E:0.093486 |  They've taken a quick corner, Real Madrid, Benzema plays it in,
[8590.00 - 8595.00] P:1768.77 E:0.101209 |  it's rattling around inside the box, and it comes off the head of Venetius and drops to Alisson,
[8595.00 - 8598.00] P:1813.93 E:0.092901 |  and Alisson's launched one downfield for Luis Díaz.
[8598.00 - 8603.00] P:1753.20 E:0.110966 |  Luis Díaz, though, has three Madrid men around him, Carvajal putting in the challenge,
[8603.00 - 8608.00] P:1829.14 E:0.098136 |  and it's a free kick, and Luis Díaz on his knees on the ground is motioning
[8608.00 - 8612.00] P:1764.41 E:0.084061 |  to the referee to suggest that that's not the first time that Carvajal's felled in.
[8612.00 - 8616.00] P:1746.90 E:0.098502 |  Yeah, and he's right, but you know what, the other N-T-Argo got away with one, didn't he?
[8616.00 - 8620.00] P:1767.79 E:0.093083 |  He tried to head the ball back to Alisson, and Venetius Jr. was there.
[8620.00 - 8624.00] P:1767.05 E:0.091409 |  I actually think the ball came off Venetius Jr. off his chest into Alisson's arms,
[8624.00 - 8626.00] P:1728.59 E:0.081490 |  and then the quick break.
[8626.00 - 8628.00] P:1791.60 E:0.074825 |  Really clever from Alisson there.
[8628.00 - 8633.00] P:1689.17 E:0.091268 |  The speed of thought to have a look up and see Díaz and then get the ball away to him.
[8633.00 - 8635.00] P:1575.96 E:0.067210 |  He did really well.
[8635.00 - 8638.00] P:1628.76 E:0.081953 |  Liverpool, nil, Real Madrid, nil.
[8638.00 - 8641.00] P:1594.00 E:0.079192 |  That Madrid corner was the first corner of the match.
[8641.00 - 8644.00] P:1689.09 E:0.085699 |  Here is a free kick for Liverpool.
[8644.00 - 8648.00] P:1535.88 E:0.097657 |  Robertson to take this. It's a little closer to the halfway line than the early one,
[8648.00 - 8650.00] P:1504.47 E:0.086947 |  so it's not delivered into the area.
[8650.00 - 8653.00] P:1592.82 E:0.080682 |  Robertson plays its square to Henderson.
[8653.00 - 8657.00] P:1486.08 E:0.093505 |  Henderson gets right under this pass that Robertson's onto, but it was under pressure from Carvajal.
[8657.00 - 8662.00] P:1639.35 E:0.081207 |  However, it bounces for Liverpool and Fabinho, and then Thiago, and then back to Henderson again.
[8662.00 - 8667.00] P:1774.93 E:0.097503 |  15 yards inside Madrid territory, but he's going to go all the way back into his own half to Alisson,
[8667.00 - 8670.00] P:1860.49 E:0.079539 |  so Liverpool have to drop back.
[8670.00 - 8672.00] P:1840.27 E:0.079252 |  Half-time approaching.
[8672.00 - 8674.00] P:1677.00 E:0.115209 |  Six or seven minutes away.
[8674.00 - 8678.00] P:1730.09 E:0.091193 |  Alisson's ball over the top through the middle for Luis Díaz, but over his head,
[8678.00 - 8683.00] P:1654.31 E:0.081299 |  and Militá putting in the challenge, and Real Madrid have got it back again,
[8683.00 - 8686.00] P:1558.73 E:0.094372 |  moving towards the halfway line.
[8686.00 - 8689.00] P:1433.81 E:0.097501 |  So it's still goal-less here.
[8689.00 - 8692.00] P:1655.02 E:0.089600 |  It's all Liverpool to our right. That's where all of the red is,
[8692.00 - 8695.00] P:1637.83 E:0.091229 |  and it's all white to the left of the halfway line.
[8695.00 - 8698.00] P:1631.70 E:0.094006 |  Got the dignitaries over there, and noticed at one point the television cameras
[8698.00 - 8702.00] P:1571.55 E:0.085567 |  focused in on Forentino Perez, the Real Madrid president,
[8702.00 - 8706.00] P:1588.22 E:0.086778 |  who failed to sign Kylian Mbappe this week.
[8706.00 - 8709.00] P:1658.36 E:0.091045 |  I think the dignitaries all got in on time.
[8709.00 - 8713.00] P:1748.07 E:0.100384 |  Here's Canate, Zibler had the ball away, but Venicius was onto this.
[8713.00 - 8715.00] P:1494.88 E:0.093235 |  Benzema was there, Alexander-Angelo as well.
[8715.00 - 8717.00] P:1603.92 E:0.101425 |  Venicius and Benzema together on the left-hand side.
[8717.00 - 8719.00] P:1629.53 E:0.088690 |  He flicks it back to Benzema.
[8719.00 - 8722.00] P:1663.00 E:0.086856 |  Benzema near the left corner of the penalty area, tried to find a position,
[8722.00 - 8724.00] P:1693.73 E:0.093270 |  but Liverpool quickly closed him down.
[8724.00 - 8728.00] P:1750.08 E:0.090696 |  Now Kroos goes back to Carvajal, and Carvajal hits a ball.
[8728.00 - 8731.00] P:1749.13 E:0.092867 |  The head-height to Valverde that he didn't have much chance with,
[8731.00 - 8735.00] P:1716.19 E:0.107815 |  and it's bounce for Liverpool, and Luis Díaz, lovely, takes it away from Carvajal,
[8735.00 - 8740.00] P:1713.84 E:0.100858 |  and still going, bursting down the left wing, but that's a very good recovery from Carvajal,
[8740.00 - 8744.00] P:1763.53 E:0.104026 |  who's able to get a touch on it, and there's Tieto the Rafters by the Madrid fans
[8744.00 - 8747.00] P:1787.56 E:0.089325 |  for turning it back to goalkeeper Cuo'quo.
[8747.00 - 8749.00] P:1751.80 E:0.090012 |  Again, really good play defending from Carvajal.
[8749.00 - 8755.00] P:1731.57 E:0.095934 |  One V1, he showed great strength to Díaz up against Modric to control the ball.
[8755.00 - 8760.00] P:1789.83 E:0.090886 |  Excuse me, but then he couldn't get away from Carvajal because of his good defending.
[8760.00 - 8762.00] P:1855.00 E:0.084114 |  He stuck with him really well there.
[8763.00 - 8765.00] P:1618.72 E:0.071503 |  Still 0-0.
[8765.00 - 8769.00] P:1762.34 E:0.088689 |  In the first half of this delayed Champions League final,
[8769.00 - 8775.00] P:1718.22 E:0.088353 |  36 minutes delayed it was when it finally got underway.
[8775.00 - 8782.00] P:1609.04 E:0.077922 |  I don't think Camilla Cabello pulled a hamstring despite Chris's fears.
[8782.00 - 8788.00] P:1713.09 E:0.093037 |  Fabinho, she was doing the opening ceremony, yes, he's manning, then back to Fabinho.
[8788.00 - 8790.00] P:1793.43 E:0.098204 |  Hasn't been confirmed, John?
[8790.00 - 8794.00] P:1603.85 E:0.093794 |  No, we're still waiting for the report, we'll have more on that at half-time as well.
[8794.00 - 8798.00] P:1693.34 E:0.094998 |  Here's Fabinho to Henderson, back to Fabinho again, 22 yards out.
[8798.00 - 8802.00] P:1697.69 E:0.081331 |  Henderson looking to his right, Henderson is able to find Salah out there,
[8802.00 - 8808.00] P:1900.48 E:0.085590 |  and then Henderson runs around behind him to make himself available, goes back to Canate instead.
[8808.00 - 8814.00] P:1876.99 E:0.089664 |  Whistles from the Madrid fans, Henderson wins a throw-in of Mindig.
[8814.00 - 8819.00] P:1596.17 E:0.095986 |  So a throw-in to Liverpool halfway inside Madrid territory.
[8819.00 - 8823.00] P:1783.87 E:0.119472 |  He's going to leave it for Alexander-Arnaud to take.
[8823.00 - 8828.00] P:1713.96 E:0.106211 |  Now Manes, go out to Thiago, Thiago to the left-hand side,
[8828.00 - 8833.00] P:1563.89 E:0.100449 |  Robertson takes on Carvajal into the penalty area, low ball into Manet, lovely turn,
[8833.00 - 8840.00] P:1786.01 E:0.090313 |  but it was very tight the angle, he turned the defender, Militão got the shot in,
[8840.00 - 8844.00] P:1692.51 E:0.094251 |  but into the outside of the side net, in viral deflection, so it's a little full corner.
[8844.00 - 8851.00] P:1799.27 E:0.093209 |  He's really positive from Robertson, driving at Carvajal into the box and feeds a clever little ball into Manet,
[8851.00 - 8855.00] P:1734.84 E:0.084688 |  who swivels quickly, good first touch, Militão, great block.
[8855.00 - 8863.00] P:1592.20 E:0.083511 |  Reminding me of the way that Gabriel Jesus was able to turn against the Real Madrid defenders in that first leg at the Etihad.
[8863.00 - 8868.00] P:1720.90 E:0.088460 |  But it's a corner, Liverpool's first corner of the match, Robertson, and it goes to the near post,
[8868.00 - 8872.00] P:1629.41 E:0.092219 |  but headed away from Madrid by Benzema, Henderson with a shot, which flies away wide,
[8872.00 - 8876.00] P:1838.41 E:0.075477 |  through a crowd of players and behind through a goal kick.
[8876.00 - 8882.00] P:1614.16 E:0.078147 |  He struck it well, didn't he? He's never tripled the goalkeeper though, and good 10-12 yards wide.
[8882.00 - 8890.00] P:1655.37 E:0.091471 |  Now he's troubled the photographers behind the goal, behind the hoarding there, so it is still 0-0.
[8890.00 - 8899.00] P:1723.53 E:0.080286 |  Courtois, the saves that he's made, probably the man of the first half for Real Madrid,
[8899.00 - 8905.00] P:1805.97 E:0.085298 |  and Fabinho playing the ball back to the van Dijk.
[8905.00 - 8911.00] P:1558.07 E:0.093477 |  He's made more saves than any other goalkeeper in the Champions League this season, Courtois.
[8912.00 - 8916.00] P:1644.15 E:0.098871 |  Here's Alexander-Arnold playing the ball over the top with Casemiro.
[8916.00 - 8922.00] P:1718.86 E:0.086468 |  Real Madrid have given up a lot of chances in this competition, and you write that.
[8922.00 - 8927.00] P:1649.70 E:0.081494 |  The save from Mane really was something exceptional.
[8927.00 - 8930.00] P:1626.05 E:0.092327 |  That long arm, like Inspector Gadget, wasn't he?
[8930.00 - 8933.00] P:1459.55 E:0.091137 |  Finger tip.
[8933.00 - 8937.00] P:1612.00 E:0.095991 |  He was very, very good goalkeeper.
[8937.00 - 8944.00] P:1637.32 E:0.101919 |  Real Madrid lose possession on the half-way line, but referee Terpain says that was a foul by Canate and Venetius,
[8944.00 - 8948.00] P:1631.13 E:0.099198 |  so it's a pretty good two-way on Madrid, 5 or 6 yards inside their own half.
[8948.00 - 8953.00] P:1433.27 E:0.090534 |  Liverpool 0, Real Madrid 0 on this fabulous sporting weekend.
[8953.00 - 8957.00] P:1420.06 E:0.092596 |  We've brought you all of the rugby drama today in Rugby Union and Rugby League.
[8957.00 - 8963.00] P:1238.03 E:0.088065 |  We've got the Monaco Grand Prix tomorrow. Listen to that with us on 5 live.
[8963.00 - 8969.00] P:1500.16 E:0.083741 |  There's tennis commentary as well tomorrow from Roland Caross over on the other side of Paris.
[8969.00 - 8974.00] P:1240.25 E:0.084787 |  It is Paris in the springtime. How romantic, Chris.
[8974.00 - 8978.00] P:1656.17 E:0.086458 |  Here's Modric, who plays the ball back across.
[8978.00 - 8980.00] P:1620.91 E:0.099722 |  I noticed you came to me first there and not Alan.
[8980.00 - 8982.00] P:1719.96 E:0.056474 |  Well, you're certainly next to me.
[8982.00 - 8989.00] P:1529.81 E:0.072706 |  Here's Madrid with Croce, and then Alaba takes it forward, the Austrian.
[8989.00 - 8993.00] P:1652.63 E:0.090262 |  He's going for the left-hand side, Venetius, drags it back, Mendy joining in.
[8993.00 - 8998.00] P:1763.37 E:0.096197 |  Back he goes to the half-way line, and left-footed ball over the top.
[8998.00 - 9001.00] P:1812.82 E:0.096147 |  Benzema is just dangerous. Benzema takes it down onto his left foot,
[9001.00 - 9004.00] P:1815.51 E:0.103930 |  but Alasen came out. Liverpool haven't cleared it.
[9004.00 - 9007.00] P:1882.79 E:0.113985 |  Benzema should score. All the offside flags up.
[9007.00 - 9012.00] P:1732.41 E:0.105254 |  He puts the ball in the net, but he came back from an offside position there,
[9012.00 - 9015.00] P:1748.57 E:0.096265 |  having been closed down by Alasen.
[9015.00 - 9019.00] P:1789.31 E:0.090979 |  But Hartz in mouth. The offside flag went up.
[9019.00 - 9024.00] P:1784.19 E:0.086651 |  VAR will have to confirm that, but I think he's got it right, the official.
[9024.00 - 9028.00] P:1769.35 E:0.083955 |  What about his run to begin with though, Chris? His running behind.
[9028.00 - 9032.00] P:1807.69 E:0.096253 |  Had all the hallmarks of a top quality sent the forward away from Van Dijk.
[9032.00 - 9036.00] P:1805.33 E:0.085888 |  He takes it with his right foot, then cuts back on that left foot.
[9036.00 - 9040.00] P:1779.23 E:0.082976 |  It then gets blocked. Then they couldn't get it away.
[9040.00 - 9044.00] P:1901.88 E:0.091193 |  Alasen tries to flick it away. Canate tries to do exactly the same.
[9044.00 - 9049.00] P:1839.43 E:0.092090 |  And the ball falls back into Benzema, who we think is offside.
[9049.00 - 9054.00] P:1729.29 E:0.089403 |  They are just checking this. The thing here was the goalkeeper was actually
[9054.00 - 9059.00] P:1682.66 E:0.095921 |  beyond Benzema, closer to the edge of the penalty area than Benzema was.
[9059.00 - 9062.00] P:1624.28 E:0.084717 |  And there were two defenders in there as well.
[9062.00 - 9067.00] P:1684.51 E:0.086893 |  And Clement Erpand is waiting for this, and now we're seeing the crucial moment.
[9067.00 - 9073.00] P:1689.60 E:0.090926 |  And yeah, he is offside. He's actually bending down in the way that the player's taken the knee, actually.
[9073.00 - 9077.00] P:1692.15 E:0.089783 |  His outstretched left heel is certainly in an offside position,
[9077.00 - 9079.00] P:1703.75 E:0.085036 |  so we're just waiting for confirmation of that.
[9079.00 - 9087.00] P:1723.15 E:0.088712 |  Well, hang on. They are also checking for a foul by a cacking player leading up to a goal.
[9087.00 - 9091.00] P:1629.58 E:0.098599 |  So the goal check is continuing here.
[9091.00 - 9095.00] P:1622.75 E:0.087186 |  And this is taking some time.
[9095.00 - 9099.00] P:1752.67 E:0.089099 |  Well, the longer this goes...
[9099.00 - 9102.00] P:1668.89 E:0.105192 |  ...the more reason to worry there is for Liverpool.
[9102.00 - 9105.00] P:1622.88 E:0.096710 |  And on the big screens in the ground as well, goal check.
[9105.00 - 9107.00] P:1733.05 E:0.082938 |  Liverpool have got the ball in position.
[9107.00 - 9110.00] P:1803.58 E:0.078956 |  Waiting to take the free kick.
[9110.00 - 9114.00] P:1783.03 E:0.096367 |  But it's still set, and it's now saying checking offside.
[9114.00 - 9120.00] P:1864.43 E:0.099830 |  So they're happy with the initial foul, and they're now checking offside, leading up to the goal.
[9120.00 - 9123.00] P:1926.61 E:0.097407 |  So there have been a number of things that they've looked at here.
[9123.00 - 9128.00] P:1929.98 E:0.091132 |  They'll be checking a couple of the initial run from Benzema.
[9128.00 - 9135.00] P:1805.95 E:0.098599 |  And then there's coming together, I can't tell you, in Allyson, whether he's offside.
[9135.00 - 9137.00] P:1857.06 E:0.096417 |  Or does it... It doesn't take a deflection...
[9137.00 - 9140.00] P:1717.53 E:0.078049 |  ...from a Liverpool player back to Benzema.
[9140.00 - 9142.00] P:1738.58 E:0.102183 |  Is that what they're looking at?
[9142.00 - 9146.00] P:1847.05 E:0.092681 |  Well, if it comes off for Benio, to Benzema, then the goal will stand.
[9146.00 - 9153.00] P:1804.14 E:0.086598 |  Yeah, and it might do. This is very messy, because as Benzema worked it across,
[9153.00 - 9158.00] P:1704.72 E:0.090304 |  it's a good effort, and we're now, I think, going to see the crucial replay, which will indicate...
[9158.00 - 9163.00] P:1761.13 E:0.087848 |  ...it bounces off, it bounces off for Benio and back to Benzema.
[9163.00 - 9165.00] P:1777.52 E:0.105316 |  And that's going to be a goal, I think.
[9165.00 - 9169.00] P:1760.21 E:0.091709 |  This is going to be a goal. It appeared initially that Benzema was in an offside position,
[9169.00 - 9172.00] P:1761.84 E:0.085664 |  so I can understand the assistant flagging for this.
[9172.00 - 9176.00] P:1816.71 E:0.096580 |  But a long, long process has gone through here, and it looked as though,
[9176.00 - 9181.00] P:1841.07 E:0.095580 |  even though Benzema was in an offside position, that the ball bounced by the sliding for Benio
[9181.00 - 9185.00] P:1822.51 E:0.096008 |  off his knee through to Benzema, who was able to put it in the net.
[9185.00 - 9190.00] P:1705.27 E:0.092909 |  And it might well be that he's got another goal in a Champions League final, Benzema.
[9190.00 - 9192.00] P:1553.83 E:0.105209 |  He scored in Kiev against Liverpool.
[9192.00 - 9199.00] P:1661.54 E:0.098316 |  This would be his 45th goal of the best goal-scoring season the 34-year-old has ever had.
[9199.00 - 9202.00] P:1612.37 E:0.089892 |  Real Madrid fans, they're celebrating.
[9202.00 - 9208.00] P:1635.02 E:0.103191 |  I think the word has already gone round in the stands, and there's the indicator.
[9208.00 - 9209.00] P:1868.78 E:0.108857 |  Offside.
[9209.00 - 9211.00] P:1859.50 E:0.108537 |  He has seen it, he's offside.
[9211.00 - 9214.00] P:1884.17 E:0.105166 |  So why were the Real Madrid fans celebrating?
[9214.00 - 9216.00] P:1902.96 E:0.102806 |  And the goal is ruled out.
[9216.00 - 9220.00] P:1833.91 E:0.090130 |  Well, I can't work with that one out, because it didn't look offside to me.
[9220.00 - 9225.00] P:1661.13 E:0.091929 |  It looked as if it did come off for Benio, which we saw pretty clearly.
[9225.00 - 9227.00] P:1558.57 E:0.095438 |  Well, that looks like...
[9227.00 - 9230.00] P:1714.56 E:0.106312 |  On the evidence that we've had in front of us, that looks like a big light.
[9230.00 - 9235.00] P:1712.54 E:0.094001 |  Oh, Alisson caught in possession by Benzema, and it bounced away off-bam.
[9235.00 - 9239.00] P:1642.24 E:0.096155 |  Benzema out towards the far side, that could have gone anywhere off Alisson.
[9239.00 - 9243.00] P:1678.99 E:0.101650 |  And there were memories there of Benzema and Karius in Kiev four years ago.
[9243.00 - 9246.00] P:1762.45 E:0.077083 |  But this time, Alisson got lucky.
[9248.00 - 9250.00] P:1623.52 E:0.124088 |  They did get very, very lucky.
[9250.00 - 9252.00] P:1791.15 E:0.095411 |  Liverpool just having...
[9253.00 - 9256.00] P:1732.09 E:0.111858 |  Panning this last couple of minutes, they've dominated the first half.
[9256.00 - 9260.00] P:1750.21 E:0.089342 |  But this is Real Madrid in the Champions League this season, isn't it?
[9260.00 - 9264.00] P:1700.16 E:0.066867 |  Just these little moments.
[9264.00 - 9266.00] P:1812.32 E:0.084437 |  And they make it back.
[9266.00 - 9268.00] P:1735.70 E:0.092073 |  So typical, though, isn't it?
[9268.00 - 9272.00] P:1759.45 E:0.087669 |  Liverpool had the best chances, two very good chances by their standards.
[9272.00 - 9274.00] P:1589.45 E:0.099729 |  Real Madrid doing a lot of defending.
[9274.00 - 9276.00] P:1618.38 E:0.104180 |  Liverpool passing them moving really well.
[9276.00 - 9282.00] P:1741.25 E:0.084516 |  And that one piece of magic, that one pass, that one quality running behind from Benzema,
[9282.00 - 9284.00] P:1750.35 E:0.112934 |  Liverpool all over the place.
[9284.00 - 9289.00] P:1566.91 E:0.087993 |  I'm very much looking forward to somebody explaining the process that they went through for that.
[9289.00 - 9292.00] P:1700.21 E:0.089545 |  The ruling out of the Real Madrid goal.
[9292.00 - 9297.00] P:1638.61 E:0.093048 |  We've got confusion as well, because on the big boards inside the stadium,
[9297.00 - 9301.00] P:1703.78 E:0.097697 |  it said two minutes of added time, but the fourth official showed three minutes of added time.
[9301.00 - 9306.00] P:1612.65 E:0.085835 |  I think that maybe sums up some of the organisation that we've seen around this final tonight.
[9306.00 - 9310.00] P:1559.59 E:0.087128 |  But it is still Liverpool 0, Real Madrid 0.
[9310.00 - 9315.00] P:1674.87 E:0.082335 |  I don't know what the talking point the discussion is going to be at half time after...
[9315.00 - 9321.00] P:1547.49 E:0.085442 |  It looked initially as though it would be a straightforward decision to rule out the Benzema goal.
[9321.00 - 9323.00] P:1620.36 E:0.094901 |  And it went on and on and on.
[9323.00 - 9325.00] P:1851.51 E:0.102547 |  They looked at two or three different things.
[9325.00 - 9331.00] P:1939.78 E:0.100913 |  And in the end, just as we thought it was going to be allowed, it was disallowed.
[9331.00 - 9334.00] P:1805.51 E:0.090092 |  So it's still 0-0. Thiago's giving it away.
[9334.00 - 9337.00] P:1769.99 E:0.083818 |  Liverpool suddenly a little rattled.
[9337.00 - 9340.00] P:1569.52 E:0.092560 |  But Canate is able to intercept this latest pass downfield.
[9340.00 - 9342.00] P:1696.73 E:0.103128 |  And there is the half time whistle.
[9342.00 - 9348.00] P:1956.78 E:0.098548 |  And Jurgen Klopp has a look at his watch and runs away down the tunnel, out of our sight.
[9348.00 - 9352.00] P:1812.88 E:0.095922 |  Liverpool going for their third cup win of the season.
[9352.00 - 9354.00] P:1635.58 E:0.101773 |  0-0 in the Carabao Cup final.
[9354.00 - 9356.00] P:1327.14 E:0.100864 |  0-0 in the Atec Cup final.
[9356.00 - 9361.00] P:1557.18 E:0.090523 |  And here in Sandinay at half time in the Champions League final,
[9361.00 - 9364.00] P:1568.93 E:0.085339 |  it's Liverpool 0, Real Madrid 0.
[9364.00 - 9366.00] P:1687.13 E:0.065883 |  Alan Shearer and Chris Hill.
[9366.00 - 9370.00] P:1758.50 E:0.087046 |  Yeah, well Liverpool really dominated the first half and quarter.
[9370.00 - 9372.00] P:1821.51 E:0.091350 |  That one fabulous save.
[9372.00 - 9375.00] P:1706.87 E:0.086829 |  He's right fingertips that have all onto the post.
[9375.00 - 9377.00] P:1712.54 E:0.087944 |  That was a big moment.
[9377.00 - 9380.00] P:1695.01 E:0.091106 |  But then Real Madrid right at the end of the first half,
[9380.00 - 9383.00] P:1665.23 E:0.093427 |  controversy I suppose will be really interesting.
[9383.00 - 9386.00] P:1737.11 E:0.102643 |  Obviously offside, BAR had a long, long check.
[9386.00 - 9390.00] P:1713.29 E:0.100322 |  The longer it went, we thought the goal was going to be awarded.
[9390.00 - 9393.00] P:1723.06 E:0.088511 |  But that's Real Madrid's danger and Benzema's danger Alan.
[9393.00 - 9396.00] P:1724.72 E:0.094939 |  Well for 44 minutes, Liverpool pretty much dominated.
[9396.00 - 9397.00] P:1871.17 E:0.093322 |  Didn't they?
[9397.00 - 9399.00] P:1685.69 E:0.088688 |  Dominated a possession, pushed around Madrid back.
[9399.00 - 9401.00] P:1634.13 E:0.091444 |  Look, dangerous on the break.
[9401.00 - 9405.00] P:1568.53 E:0.077176 |  Had two good chances by their standards.
[9405.00 - 9407.00] P:1642.30 E:0.097067 |  One good save from Kota.
[9407.00 - 9409.00] P:1693.60 E:0.088513 |  One unbelievable save from Kota.
[9409.00 - 9413.00] P:1703.60 E:0.090480 |  Down to his right-hand side to push it onto that post.
[9413.00 - 9415.00] P:1807.23 E:0.094706 |  But typical Real Madrid, we've said it.
[9415.00 - 9417.00] P:1870.84 E:0.091514 |  They do concede chances.
[9417.00 - 9419.00] P:1798.95 E:0.088179 |  If you don't take them, they punish it.
[9419.00 - 9421.00] P:1597.53 E:0.086696 |  But the ability that they've got up front,
[9421.00 - 9424.00] P:1748.86 E:0.096916 |  and that proved that last minute or two of the half,
[9424.00 - 9426.00] P:1951.56 E:0.090309 |  the pass through, the running behind was exceptional.
[9426.00 - 9428.00] P:1723.22 E:0.091337 |  And he could have finished it off beforehand.
[9428.00 - 9430.00] P:1692.32 E:0.093212 |  But Liverpool got away with one there.
[9431.00 - 9434.00] P:1702.84 E:0.092682 |  So there we are, half-time here in the Stade de France.
[9434.00 - 9438.00] P:1702.11 E:0.078168 |  It's Liverpool, Nail, Real Madrid, Nail.
[9438.00 - 9442.00] P:1776.82 E:0.063578 |  Right, on the offside, I think it is...
[9442.00 - 9446.00] P:1740.14 E:0.082085 |  I think you have to intend to play the ball as a defender.
[9446.00 - 9450.00] P:1870.13 E:0.080977 |  And if you're not intending to play the ball and it deflects off you,
[9450.00 - 9452.00] P:1565.22 E:0.092081 |  it's still offside.
[9452.00 - 9455.00] P:1727.50 E:0.087364 |  That is my understanding, although nobody else is picking up a microphone,
[9455.00 - 9458.00] P:1810.36 E:0.091852 |  therefore maybe I might be on my own.
[9458.00 - 9461.00] P:1837.54 E:0.099914 |  I'll have to see it again to see if it was intended.
[9461.00 - 9464.00] P:1926.49 E:0.100141 |  I know there was a bit of a melee in that box,
[9464.00 - 9466.00] P:1664.87 E:0.081696 |  and a bit of a panic scramble.
[9466.00 - 9469.00] P:1702.16 E:0.096887 |  And whether the ball just got hit off for being your thigh,
[9469.00 - 9473.00] P:1606.97 E:0.091274 |  then went into the path of Benzemaugh.
[9473.00 - 9475.00] P:1866.83 E:0.095845 |  But I would have to see that again.
[9475.00 - 9480.00] P:1728.69 E:0.090267 |  I think the use of the word intended is really interesting.
[9480.00 - 9483.00] P:1785.51 E:0.093764 |  You're intending to make a challenge,
[9483.00 - 9485.00] P:1761.72 E:0.083959 |  and the ball goes a certain way.
[9485.00 - 9487.00] P:1789.65 E:0.088992 |  That's a good point.
[9487.00 - 9489.00] P:1673.18 E:0.099009 |  How can you read that?
[9489.00 - 9492.00] P:1871.50 E:0.087482 |  Intending to play the ball versus intending to make a challenge,
[9492.00 - 9494.00] P:1951.53 E:0.099848 |  which involves playing the ball.
[9494.00 - 9496.00] P:1781.72 E:0.086925 |  He's in there for a reason.
[9496.00 - 9499.00] P:1800.58 E:0.084759 |  He's in there to try and stop that ball getting to Benzemaugh.
[9499.00 - 9502.00] P:1840.13 E:0.075789 |  So if he's in there and the ball deflects off him,
[9502.00 - 9506.00] P:1741.64 E:0.077126 |  then I don't see how that can or should be their fault.
[9506.00 - 9508.00] P:1473.61 E:0.068074 |  He's intending to get the ball.
[9508.00 - 9510.00] P:1830.88 E:0.062198 |  Absolutely.
[9510.00 - 9512.00] P:1893.36 E:0.088154 |  Interesting.
[9512.00 - 9516.00] P:1928.40 E:0.075970 |  It might actually be the first thing that's happened
[9516.00 - 9519.00] P:1728.83 E:0.076189 |  over the course of the last few weeks, Alan,
[9519.00 - 9522.00] P:1882.18 E:0.085293 |  that would make any Real Madrid fan feel anything other
[9522.00 - 9524.00] P:1760.22 E:0.074264 |  than they're destined to win this tournament.
[9524.00 - 9526.00] P:1760.96 E:0.091881 |  Because I feel like Real Madrid fans,
[9526.00 - 9528.00] P:1821.22 E:0.085379 |  after all the comebacks they've had,
[9528.00 - 9530.00] P:1949.97 E:0.086342 |  they'll think this is our tournament, we must win.
[9530.00 - 9532.00] P:1802.49 E:0.080100 |  Then the goalkeeper, Palms, went on to the post.
[9532.00 - 9534.00] P:1806.54 E:0.063322 |  Finally, something's gone against him.
[9534.00 - 9536.00] P:1830.27 E:0.089517 |  Well, we were having the chat beforehand,
[9536.00 - 9539.00] P:1785.83 E:0.080875 |  when we were where Chris sort of strongly fancied Liverpool.
[9539.00 - 9543.00] P:1800.59 E:0.091486 |  I don't think he could be as confident because of all those situations,
[9543.00 - 9546.00] P:1814.24 E:0.083522 |  because how Real Madrid are actually in this final,
[9546.00 - 9549.00] P:1691.54 E:0.081104 |  who they've actually beaten, how they've come back in games
[9549.00 - 9551.00] P:1792.56 E:0.093928 |  where they're meant to be dead and buried.
