[0.00 - 5.12] P:1580.98 E:0.017439 |  Here we can see David Beckham at the mouth of the tunnel alongside
[5223.14 - 5227.86] P:1690.04 E:0.034239 |  Thank heavens. You know a wonderful play from samal. He got the ball on the left hand side played it inside
[5227.94 - 5231.22] P:1526.27 E:0.035034 |  Then went right across the line of the england's back four picked it up
[5231.62 - 5235.94] P:1760.51 E:0.033307 |  Campbell closed on the edge of the box david james in amnesty where he's about two yards wide of his left hand post
[5236.18 - 5238.18] P:2041.79 E:0.033926 |  samal has gone to the left wing
[5238.34 - 5243.22] P:1944.39 E:0.036732 |  rinaldo's come across to the right when still got nuno gomas through the middle and it's figo playing a more advanced role with
[5243.22 - 5249.70] P:1740.72 E:0.029574 |  Deco as well as munice that's sitting there james with a goal kick back and goes down on the far side right in front
[5250.10 - 5255.62] P:1555.35 E:0.032069 |  Of the lineman and the referee looks at the lineman, but it's not a free kick. It's only a throw in to england scallari
[5256.10 - 5258.98] P:1762.34 E:0.037185 |  shouts instructions from the portuguese dugout
[5260.18 - 5263.70] P:1603.80 E:0.036653 |  Gary neville throws it down the right flank headed away by andrade
[5264.10 - 5268.10] P:1609.29 E:0.036117 |  And here's samal and samal to nuno gomas good tackle by john terry
[5268.66 - 5270.34] P:1722.04 E:0.023630 |  aggressive and fair
[5270.34 - 5272.34] P:1768.97 E:0.021813 |  hard out of play it goes
[5272.42 - 5273.54] P:1576.66 E:0.010541 |  at
[5273.54 - 5279.94] P:1623.98 E:0.031631 |  24 minutes left for play here in lisbon england won portugal nil michael all scored it seemed an awful long while ago
[5280.02 - 5286.02] P:1732.75 E:0.034461 |  That's a good ball forward to on on fine for sell now jarrod and on running towards the penalty area for sell onto his left foot
[5286.26 - 5292.42] P:1719.58 E:0.030403 |  Calls it in not going to reach steven jarrod not a great clearance by miguel jarrod brings it down a couple of yards outside the penalty area
[5292.50 - 5296.34] P:1745.29 E:0.030908 |  Decide to take on miguel on the outside and then he plays it into the viziga right back
[5296.42 - 5298.82] P:1773.90 E:0.033282 |  Nui's going to throw in good place steven jarrod
[5298.82 - 5303.30] P:1545.72 E:0.034021 |  Well, that's generally been all portugal in the second half waves of off the wave of attack on the end of the defense
[5303.30 - 5309.54] P:1754.05 E:0.035407 |  But england does still have that threat with oan and visell of one ball through one bit of interplay between the two and there could be a chance
[5310.26 - 5313.62] P:1691.49 E:0.031093 |  uh put to go win the ball back and figo plays it forward, but that's uh
[5314.42 - 5318.18] P:1558.86 E:0.032080 |  Too far ahead of rinaldo. It's out of play. It's going to be a throw into england almost on the halfway line
[5319.06 - 5321.70] P:1655.01 E:0.025355 |  tell neville um was the second england substitute
[5321.78 - 5326.50] P:1590.25 E:0.030342 |  Vasell had to come on in the first half because runny has a problem. I think with his right ankle
[5327.46 - 5329.46] P:1843.40 E:0.033929 |  It's possible that andrade
[5330.02 - 5333.46] P:1779.76 E:0.034132 |  Accidentally or otherwise stood on it. So runny had to be substituted
[5333.54 - 5338.02] P:1770.04 E:0.033753 |  Here's figo inside the center circle good play by louis figo now samao on the far side
[5338.02 - 5342.82] P:1625.48 E:0.033023 |  Nuno gomez looks over his right shoulder. Is there any support for him? Samao cuts in into nuno gomez
[5342.82 - 5346.42] P:1811.78 E:0.032383 |  But it's back to go trying to slip it back england should clear this they do clear
[5346.90 - 5350.90] P:1654.07 E:0.036785 |  Ashley Cole hits it towards the halfway line andrade climbing all over visell
[5351.46 - 5355.62] P:1650.29 E:0.030573 |  And the header reaches miguel onto rinaldo good tackle by cole
[5356.18 - 5358.74] P:1705.84 E:0.032204 |  Still the pressure on midway through the second half
[5359.70 - 5361.22] P:1758.65 E:0.023910 |  See it through michael
[5361.22 - 5363.94] P:1744.67 E:0.030180 |  Well, I can't imagine what it must be like listening to this back home
[5364.02 - 5366.98] P:1585.61 E:0.028780 |  I know how we're feeling the tension here in the commentary box
[5367.62 - 5371.46] P:1595.40 E:0.031209 |  A quarter of the game to go most of the second half being played inside the england half
[5371.62 - 5378.74] P:1662.12 E:0.031261 |  His deco of portul 25 yards out feeds rinaldo near side the field portugal building with rinaldo. Ashley Cole
[5379.70 - 5382.58] P:1836.34 E:0.032313 |  Eventually gets his challenge and it's a corner kick, but it's just like
[5383.22 - 5389.38] P:1700.12 E:0.027227 |  It's just like the game against france just like argentina and let's hope it's a different conclusion from england's point of view
[5390.50 - 5394.98] P:1748.42 E:0.032003 |  It's a corner kick to portugal near side the field and it'll be taken by deco
[5396.50 - 5399.62] P:1685.17 E:0.035236 |  Lots of red and green inside the penalty area
[5400.42 - 5404.42] P:1770.94 E:0.033993 |  More testing moments for david james and it goes james gets both hands
[5404.82 - 5407.06] P:1755.06 E:0.036250 |  Brilliant leads the ball on this occasion doesn't fist it
[5408.02 - 5410.18] P:1793.86 E:0.029144 |  And tumbles over and makes the save
[5410.26 - 5414.02] P:1672.01 E:0.028817 |  He just saw david james just wander off his line and as the ball was coming in from the right hand side
[5414.02 - 5417.70] P:1568.49 E:0.028651 |  It was an out swing on right on this six yard box came and took it very very well
[5417.70 - 5418.82] P:1300.51 E:0.027542 |  That was much better
[5418.82 - 5424.98] P:1713.82 E:0.030885 |  There's a huge gap between england strikers in the midfield as they have a rare moment inside the portuguese half and miguel recovers
[5425.62 - 5428.58] P:1552.92 E:0.030611 |  Under pressure from the england's goal scorer michael oan. England won
[5429.14 - 5434.82] P:1698.96 E:0.031852 |  Portugal nil you're listening to five live michael oan scoring inside the first three minutes john terry having his best match of the tournament so far
[5435.06 - 5437.46] P:1760.21 E:0.032574 |  steven jerrard the portuguese player lying injured
[5438.02 - 5440.02] P:1778.44 E:0.032685 |  And uh, well jerrard very sportingly
[5440.58 - 5443.22] P:1637.06 E:0.033523 |  Will put the ball out of play so is it nuno gomez?
[5444.02 - 5449.62] P:1643.94 E:0.026055 |  Can receive attention gomez of course replacing powelletta philip neville of all people
[5450.26 - 5453.22] P:1584.43 E:0.032308 |  Has come on remember it was ursmire who gave the penalty against him
[5453.94 - 5459.06] P:1595.57 E:0.027851 |  In that last game of euro 2000 and philip neville tonight is winning his 50th cap
[5459.54 - 5462.18] P:1516.94 E:0.028132 |  For england having come on for his manchester united teammate
[5462.58 - 5468.18] P:1611.58 E:0.031106 |  Poor skulls the england players just getting some refreshment the portuguese as well nuno gomez is all right
[5468.82 - 5474.50] P:1513.30 E:0.027522 |  And portugal will just give the ball back one would assume here to england with 20 minutes to go
[5475.22 - 5479.30] P:1564.18 E:0.026139 |  Um, and they do give the ball back and that has to be the way
[5480.26 - 5482.58] P:1594.73 E:0.035972 |  david james and the england goal away to our right
[5483.30 - 5486.82] P:1621.91 E:0.030484 |  20 and a half minutes to go here in lisbon
[5487.46 - 5488.74] P:1788.53 E:0.024326 |  james clears
[5488.82 - 5492.98] P:1569.87 E:0.032403 |  england not carrying a lot of goal threat at the moment they could deally do with the second as beckham heads the
[5492.98 - 5494.98] P:1632.06 E:0.033706 |  Board into the area for sell there with his great pace
[5495.14 - 5498.26] P:1617.75 E:0.036387 |  He got the ball and he's looking for a corner kick and ursmire's given it
[5499.30 - 5503.78] P:1758.43 E:0.035765 |  Ursmire's given the corner to england now under so much pressure at the other end
[5504.42 - 5507.94] P:1849.00 E:0.032516 |  Can england score a second here which was surely at this stage?
[5508.50 - 5511.94] P:1720.67 E:0.029776 |  Put them into the semi-final david beckham takes his time
[5512.58 - 5514.58] P:1825.09 E:0.029711 |  John terry steps forward
[5514.90 - 5517.70] P:1701.47 E:0.035916 |  Sol cambal is there as well england need good delivery
[5518.18 - 5521.38] P:1609.18 E:0.035112 |  In goes the corner kick from david beckham terry headed the ball down
[5521.86 - 5527.06] P:1609.65 E:0.032914 |  It's an easy pickup for ricardo now england need to cover those defenders as portugal come on the counterattack
[5527.30 - 5529.46] P:1773.82 E:0.034139 |  And it's a great challenge from ashley coal
[5530.18 - 5535.70] P:1476.72 E:0.028730 |  On ricardo um, no rinaldo. Sorry ashley coal having a magnificent tournament at left back
[5536.02 - 5542.10] P:1484.63 E:0.032412 |  But here come portugal one nil they trail the ball is with deco slanted in by deco towards nuno gomez nuno gomez
[5542.10 - 5547.94] P:1612.62 E:0.033964 |  Has the board and the schmow excellent block coming in from philip neville. That's why he's come on and david beckham just hoisted a big
[5548.26 - 5549.46] P:1688.18 E:0.032060 |  High ball
[5549.46 - 5553.22] P:1514.93 E:0.034295 |  Into the crowd over on the far side the field, but england do need to keep it
[5553.78 - 5559.70] P:1515.66 E:0.030455 |  They mustn't just keep planting it back to portugal into the last 20 minutes of the game the quarter final on five life
[5560.34 - 5562.66] P:1697.86 E:0.036459 |  england leading after three minutes through michael oe
[5563.06 - 5569.14] P:1679.22 E:0.033410 |  But hanging on here and it's agony at times the ball is with rinaldo of portugal a bit wayward to miguel
[5569.14 - 5574.74] P:1581.09 E:0.032301 |  But he gets there anyway, and it's now deco for portugal up against philip neville onto louis figo
[5574.82 - 5576.82] P:1549.40 E:0.032243 |  Twisting and turning on the edge of the area
[5576.90 - 5581.54] P:1617.97 E:0.033919 |  Miguel now with an opportunity to get this one in great challenge coming in from frank lampard
[5581.94 - 5586.66] P:1635.91 E:0.035837 |  There's nothing on for him at the moment in terms of counterattacking plays the sensible ball to viselle
[5586.82 - 5592.42] P:1579.37 E:0.035810 |  Visell now setting off against cavallo good pace from the villaman great recovery from the porto defender
[5592.74 - 5598.10] P:1707.75 E:0.034074 |  And england win a corner kick near cyber left cavallo got back in time because visella just got past him
[5598.34 - 5602.34] P:1526.24 E:0.030858 |  Miguel the right back from portugal was up with the attack. There was a big space there
[5602.50 - 5604.82] P:1656.15 E:0.029814 |  Visell just pushed the ball into the space and went past him
[5604.82 - 5610.58] P:1746.98 E:0.034091 |  But cavallo got back with a great recovery tackle to concede a corner england just taking their time as they should do
[5610.74 - 5613.86] P:1892.50 E:0.035824 |  From a corner situation. They've been deceived in the second half
[5614.34 - 5618.10] P:1802.77 E:0.037542 |  Let's tell you what there's one or two breakaways with a nearly got in behind that portuguese defense
[5618.10 - 5623.78] P:1868.86 E:0.036602 |  The second goal would kill it for england the sell took a long time to get up only john terry this time goes forward
[5624.26 - 5626.10] P:1939.15 E:0.029642 |  Sol cambal stays back
[5626.10 - 5631.78] P:1747.59 E:0.036401 |  David beckham with an england corner near side the field the left four england players in the area headed away by portugal
[5632.26 - 5637.30] P:1684.97 E:0.032531 |  You can have a chance to play this one back in again lampard on the volley trying to release david beckham by the corner flag
[5637.30 - 5642.34] P:1697.20 E:0.031960 |  Beckham turns and then all he does is turn the ball out of play and portugal have a throw portugal about to make another
[5642.74 - 5647.70] P:1518.07 E:0.029968 |  Substitution england i've got oen hargrews warming up down the side as well. It's postiga. That's going to come on for portugal
[5647.78 - 5652.58] P:1753.35 E:0.030941 |  Well, wouldn't that be an irony if the man who's failed to score and make any impact really for spurs
[5653.30 - 5659.14] P:1654.42 E:0.032775 |  Comes on and devastates england here in lisbon england leading one little michael oen jumping with the defender andrally
[5659.22 - 5660.58] P:1680.83 E:0.036405 |  And this time michael oen's got it
[5660.58 - 5664.42] P:1677.08 E:0.036849 |  He's got the sell there as well oen's running square with the ball at the moment on the edge of the area
[5664.66 - 5670.82] P:1740.65 E:0.032444 |  Little dink ball down the left hand side to david beckham two england players in the area beckham's fired it wide to the far side
[5670.90 - 5674.58] P:1612.19 E:0.033125 |  Got the call from gary neville. This is a bit better now from england, but they need a second
[5674.98 - 5680.58] P:1699.06 E:0.035669 |  Gary neville in the area. It's a bit congested in goes across ricardo punches only a snow lampard doesn't control it
[5680.74 - 5686.10] P:1695.94 E:0.030694 |  Philip neville can't get it away from louis figo and now portugal looking to break in steps john terry once more
[5686.82 - 5689.86] P:1701.68 E:0.034026 |  Ball is back inside the portuguese half. That's where it needs to be
[5689.94 - 5695.14] P:1759.68 E:0.038738 |  But now gerard is taken out of the game as portugal come on a break and the ears danger for england as schmow
[5695.54 - 5701.78] P:1642.60 E:0.035606 |  lays the ball to louis figo figo ambles into the area one nil to england figo's there sets it up maybe for deco
[5701.78 - 5703.62] P:1749.12 E:0.040334 |  No, in comes ashley goal
[5703.62 - 5706.34] P:1711.96 E:0.037082 |  And england looking to break and portugal preparing to make a second
[5706.58 - 5713.06] P:1661.96 E:0.038521 |  Substitution maybe numo gomos will go off as a long one now hoisted forward by beckham finds gerard headed on by gerard in the area
[5713.22 - 5714.58] P:1753.55 E:0.035118 |  Out comes the goalkeeper
[5714.58 - 5722.02] P:1768.95 E:0.036543 |  And ricardo dives at the feet of steven gerard and this game opens up once more as portugal prepared across the halfway line
[5722.26 - 5728.58] P:1763.30 E:0.036929 |  And we've still 16 minutes to go portugal trying to stretch england down this near side with ronaldo against ashley
[5728.58 - 5733.86] P:1645.33 E:0.034801 |  Cole ronaldo still against ashley Cole the cross will come in from miguel and it'll be cleared by cambell
[5734.26 - 5737.14] P:1576.37 E:0.036078 |  Not very far though on the edge of the area back come portugal
[5737.70 - 5740.34] P:1588.57 E:0.037088 |  One nil to england hanging on for long periods here
[5740.98 - 5749.38] P:1777.11 E:0.034954 |  Deco to figo can he inspire the host country here louis figo figo shoot gets a deflection james turns it round the post
[5751.30 - 5754.58] P:1567.73 E:0.037897 |  Good save by david james. Good save by david james who's going the wrong way
[5754.58 - 5756.42] P:1502.77 E:0.036085 |  There was a massive deflection on the edge of the box
[5756.42 - 5761.14] P:1656.95 E:0.035905 |  He got low down to his right hand side deflected it for a corner short corner taken england need to concentrate
[5761.86 - 5763.86] P:1700.24 E:0.032645 |  And in fact the corner will have to be
[5764.98 - 5768.10] P:1710.79 E:0.035797 |  Taken again. I think because the change will be made and louis figo
[5769.54 - 5771.54] P:1717.46 E:0.035301 |  Takes off his captain's armband
[5772.34 - 5775.06] P:1720.34 E:0.039577 |  He got his 100th cap in february against england
[5776.10 - 5779.14] P:1629.87 E:0.040581 |  And he's going to make a long walk and this could be the last time
[5780.26 - 5782.26] P:1578.54 E:0.036289 |  And from an england point of view, let's hope it is
[5782.74 - 5789.70] P:1707.74 E:0.032725 |  Although he's being one of the great great players of the last 10 15 years louis figo will be replaced here
[5790.18 - 5792.18] P:1671.36 E:0.032760 |  by helder postiga
[5792.42 - 5793.78] P:1655.00 E:0.026052 |  of
[5793.78 - 5795.78] P:1702.72 E:0.032650 |  Spurs on comes postiga
[5796.50 - 5798.50] P:1779.36 E:0.033333 |  Figo is out of the game
[5798.66 - 5800.66] P:1745.56 E:0.034127 |  Here comes the corner for portugal
[5800.74 - 5804.10] P:1656.99 E:0.036705 |  Trailing here by one goal to nil number 23 postiges come on
[5805.06 - 5809.70] P:1579.51 E:0.037287 |  Cavallo the defender and andrade's gone forward headed away. Well by camble terrific header
[5810.34 - 5812.90] P:1670.67 E:0.035876 |  Just over 15 minutes to go in lisbon on five live
[5813.30 - 5818.82] P:1635.35 E:0.035259 |  Manish now with a great ball which is beautifully controlled by rinaldo rinaldo lifts the ball in
[5819.06 - 5825.22] P:1583.20 E:0.036753 |  Attempted overhead kick by portugal cleared by gerard downfield. He doesn't know find uh michael owens against nudo valente
[5825.78 - 5831.78] P:1659.33 E:0.036999 |  valente with a recovery owens looking for a free kick ball spins away for a throwing to winglin over on the far side
[5832.10 - 5833.78] P:1694.25 E:0.037741 |  owen was almost through there
[5833.78 - 5838.10] P:1672.04 E:0.032217 |  But to be fair to nuno valente he came back strongly to deny the little ball striker
[5838.26 - 5839.94] P:1694.31 E:0.031274 |  Well, there's always that threat just over fifth
[5839.94 - 5843.70] P:1643.85 E:0.035580 |  We just under 15 minutes of the match to go and portugal have got to push more men forward
[5843.70 - 5847.62] P:1630.48 E:0.036266 |  They got postiga on now with gome as it's a double strike force have changed it around a little bit
[5847.86 - 5851.30] P:1710.39 E:0.034737 |  Then they're just going to go three at the back and push people forward and there's more space
[5851.46 - 5855.78] P:1618.71 E:0.031366 |  If england can select the right pass forward to vissel and for own they can get that killer second goal
[5856.50 - 5858.18] P:1775.97 E:0.029778 |  second goal for england
[5858.18 - 5862.50] P:1951.89 E:0.033838 |  And surely that would be enough to clinch a semi final and a six day rest
[5863.06 - 5868.18] P:1632.24 E:0.032251 |  And the hope that wane ruini can recover from the injury, but let's not talk about that valente now for portugal
[5868.26 - 5872.82] P:1621.92 E:0.033205 |  He's just put it out of play and we've 14 minutes to go. I just want to say that louis figo just
[5873.30 - 5876.82] P:1559.17 E:0.032253 |  So the slope round the pitch came off the pitch straight down a tunnel didn't go to the bench
[5876.82 - 5879.62] P:1675.88 E:0.030080 |  He's not watching the rest of the action. It's going to be a goal kick
[5880.42 - 5885.70] P:1562.03 E:0.030542 |  To portugal and lios as terry was saying louis figo went straight down the tunnel
[5886.26 - 5889.14] P:1620.08 E:0.026747 |  not impressed by that substitution and
[5889.78 - 5893.22] P:1713.03 E:0.034628 |  Scolari will make his third and final change in a moment for portugal
[5893.78 - 5899.06] P:1602.67 E:0.033472 |  Trailing here. They've been behind ever since the third minute when michael oen scored his first goal of the tournament
[5899.38 - 5902.58] P:1596.70 E:0.033503 |  But england hanging on they picked up yellow cards to gary neville under
[5902.90 - 5908.42] P:1557.85 E:0.036081 |  Stephen jarred and they've lost wane ruini with an injury long ball forward by portugal headed away by john terry
[5909.06 - 5912.82] P:1695.76 E:0.033553 |  Campbell is there on the edge of the penalty area and needs a good steady clearance
[5913.38 - 5916.02] P:1709.37 E:0.030603 |  And it's out of play and ruy costar
[5916.02 - 5919.94] P:1554.07 E:0.033022 |  I think the man who really ran the game four years ago in einhoven
[5920.42 - 5922.42] P:1686.81 E:0.030607 |  ruy costar of milan
[5922.50 - 5928.10] P:1726.94 E:0.034047 |  Is going to come on in a moment for portugal another great hero of course in this country like figo now beckham
[5928.42 - 5930.90] P:1671.79 E:0.029379 |  Beckham good ball from beckham to vasel england
[5930.90 - 5935.62] P:1667.87 E:0.036186 |  Rani on the halfway line as lampard lifts it too wide, but oen will give up the chase. I think eventually
[5936.50 - 5940.10] P:1729.26 E:0.030953 |  And it's going to be a portugal throw. They haven't made the change yet
[5940.42 - 5944.10] P:1247.96 E:0.030379 |  No, you know why because they haven't got the piece of paper. I think for the fourth official
[5944.42 - 5947.30] P:1358.08 E:0.030885 |  It's got to be correct. There's got to be a the most decent handover
[5947.94 - 5950.26] P:1441.23 E:0.033547 |  Is I think the fourth official just gone through ruy cost
[5950.26 - 5954.50] P:1524.92 E:0.031173 |  They just made sure that the teeth are okay. The hair's fine and everything's all set deco for portugal
[5954.82 - 5957.62] P:1675.11 E:0.033665 |  Looking for ronaldo down the far side great challenge from gary neville
[5958.34 - 5960.58] P:1696.93 E:0.037105 |  Nuno Gomez now has got the support of
[5961.14 - 5966.58] P:1731.65 E:0.032105 |  postiga alongside in england have been caught offside the free kick must go back another 10 yards
[5967.78 - 5969.78] P:1972.97 E:0.029649 |  And eventually taken
[5970.34 - 5973.94] P:1666.90 E:0.028954 |  And here come portugal now with deco with 12 minutes to go
[5974.74 - 5979.94] P:1687.50 E:0.033869 |  It's a real onslaught here from the home side chasing the game england really not producing much threat at the other end
[5979.94 - 5981.94] P:1762.90 E:0.031442 |  But they're defending superbly
[5981.94 - 5987.14] P:1788.94 E:0.034449 |  Sven Jorn Ericsson said a few days ago that he wouldn't change his back for for any of the other backfors in this tournament
[5987.62 - 5990.58] P:1917.09 E:0.034162 |  Well now portugal have to absolutely go for it here
[5991.06 - 5995.46] P:1883.85 E:0.034870 |  They're bringing on creative players. They're taking off the defender miguel the right back
[5996.18 - 5999.22] P:1703.66 E:0.034399 |  And ruy costo, but he won't play right back. Well, let's just see how they're going to
[5999.70 - 6003.78] P:1784.21 E:0.031122 |  Adjust here now. I think deco has just come out to the right-hand side ruy costo maniche
[6004.26 - 6005.06] P:1735.13 E:0.034646 |  Or in the middle
[6005.06 - 6007.30] P:1687.81 E:0.032079 |  They've virtually got a three-man attack with samar
[6007.70 - 6011.78] P:1594.07 E:0.035954 |  With nuno Gomez and with postiga up front ronaldo just drifting into the midfield
[6012.26 - 6017.94] P:1697.19 E:0.031590 |  So the original shape has been scrapped here by scolari in the second half of this game england are
[6018.58 - 6022.66] P:1381.03 E:0.035014 |  11 and a half minutes away from a semi-final. We'll hear from graham taylor in a moment
[6023.14 - 6027.86] P:1531.47 E:0.032989 |  It's a throw to england over on the far side. They just need now some moments on the ball
[6028.42 - 6031.14] P:1503.89 E:0.036276 |  It's a throw to portugal wide on the left far side of the field
[6031.86 - 6036.18] P:1508.61 E:0.037462 |  It'll be taken by the fullback valente gives ruy costo his first touch
[6036.66 - 6039.06] P:1485.36 E:0.039397 |  england know all about the danger from ruy costo
[6039.70 - 6041.70] P:1669.31 E:0.034581 |  Portugal now with
[6042.26 - 6043.54] P:1840.10 E:0.031753 |  Maniche
[6043.54 - 6047.30] P:1664.08 E:0.035603 |  It comes to deco down this near side. Ashley Cole's got deco up against him now
[6048.42 - 6054.82] P:1701.09 E:0.035454 |  It's a ruy costa trying to impose himself in the game settles into the rhythm of the match straight away offside is given
[6055.62 - 6057.62] P:1820.03 E:0.035555 |  And graham taylor, let's hear from you
[6058.18 - 6059.70] P:1845.21 E:0.030189 |  well
[6059.70 - 6063.78] P:1672.14 E:0.038582 |  I'm struggling at the moment to come to terms with what scolari has done to his team shape
[6064.26 - 6066.82] P:1732.21 E:0.039513 |  He has made all of a sudden the three substitutions
[6067.30 - 6071.86] P:1812.96 E:0.038844 |  And it's I think he's almost saying go on you're gonna have to play which I can understand to a degree
[6072.26 - 6078.34] P:1754.84 E:0.034077 |  He's left himself very short with I think the chance that england can break at them and can get that second goal
[6078.74 - 6084.98] P:1519.49 E:0.034586 |  I would say that defensively england have played very well against a lot of possession that the portuguese side have had
[6085.70 - 6089.38] P:1678.21 E:0.028943 |  But the ball is coming back constantly at the england team
[6089.86 - 6093.46] P:1752.82 E:0.032445 |  10 minutes away from winning this game the ball is now with nuno gomes
[6093.86 - 6097.86] P:1632.28 E:0.032080 |  Over on the far side the field portugal having all the possession in this second half
[6098.26 - 6101.06] P:1803.07 E:0.034466 |  Still a lot of work for spenior and arikson's team to do here
[6102.58 - 6106.10] P:1647.93 E:0.037234 |  england inviting portugal onto them at times in goes across james will say that
[6106.90 - 6112.42] P:1805.82 E:0.034161 |  And we are now just over 10 minutes away from the end of this game in lisbon portugal remember
[6113.14 - 6115.14] P:1677.75 E:0.034149 |  As oin hargrews prepares to come on
[6115.86 - 6117.86] P:1654.42 E:0.031067 |  undefeated in this city
[6117.86 - 6119.38] P:1651.97 E:0.028339 |  since
[6119.38 - 6120.58] P:1588.23 E:0.024844 |  1987
[6120.58 - 6126.58] P:1701.92 E:0.030947 |  Volley back by maniche john terry is there hargrews to come on to try and give england a little more composure
[6126.82 - 6132.90] P:1705.07 E:0.032779 |  A little more possession maybe here come portugal again across comes john terry having a terrific game alongside soul cambell
[6132.90 - 6139.30] P:1657.63 E:0.032576 |  But the clearance only drops to nuno valente and portugal have the initiative once more postigas there up against terry
[6139.70 - 6144.66] P:1735.77 E:0.034660 |  Spurs against chelsea excellent ball from postiga ruy costas shot is charged down by cambell
[6145.22 - 6148.74] P:1750.70 E:0.033319 |  This is agonizing at times for england and the cross comes jerrod before deco
[6149.38 - 6153.86] P:1746.51 E:0.031157 |  Compose any problems near side of the field now england will make their change
[6154.58 - 6156.58] P:1653.17 E:0.031333 |  And the man coming off is steven jerrod
[6157.14 - 6160.50] P:1810.59 E:0.035882 |  oin hargrews is coming on jerrod is looking tired
[6161.06 - 6163.46] P:1802.73 E:0.036792 |  He's on a yellow card remember in this game
[6165.06 - 6167.86] P:1869.45 E:0.037740 |  So oin hargrews who's recovered from the
[6168.82 - 6171.94] P:1858.98 E:0.035543 |  illness that kept him out of contention for the game against croatia
[6172.66 - 6173.94] P:1856.92 E:0.030003 |  Makes way
[6173.94 - 6178.66] P:1753.87 E:0.033448 |  Comes on for steven jerrod jerrod looking he's run himself into the ground here steven jerrod
[6179.46 - 6183.46] P:1674.75 E:0.030919 |  So hargrews joins phillip neville in midfield and lampard and beckham
[6183.94 - 6188.42] P:1568.76 E:0.031698 |  And england are just over eight minutes away from victory here in the stadium of lights
[6188.82 - 6193.46] P:1533.00 E:0.031130 |  ruy costa back on the halfway line for portugal finds cavallo the defender
[6193.70 - 6199.14] P:1547.71 E:0.034491 |  In goes oin hargrews and does just enough there to prevent portugal making progress down this near side
[6199.14 - 6201.14] P:1705.40 E:0.031400 |  You're listening to five live
[6201.70 - 6206.90] P:1709.14 E:0.035199 |  Eight and a half minutes to go in lisbon and steve mcclaren says come on don't drop sidi push up
[6207.30 - 6213.30] P:1695.78 E:0.037612 |  Don't give portugal all the initiative here because there's still time for the host to come back
[6214.02 - 6215.54] P:1501.31 E:0.038345 |  england will
[6215.54 - 6219.14] P:1640.47 E:0.038147 |  Surely start to tire as well on the that was a tire clearance by lampard
[6220.18 - 6224.18] P:1568.48 E:0.035271 |  He had come portugal regrouping on the edge of the penalty area. It's postiga
[6224.74 - 6225.86] P:1508.03 E:0.030760 |  feeding
[6225.86 - 6229.14] P:1652.74 E:0.038032 |  Shimau down the left hand side his ball in he's going to get another opportunity
[6229.94 - 6234.42] P:1640.09 E:0.038510 |  Shimau collects himself in comes across over terry headed in by postiga
[6234.42 - 6239.30] P:1711.77 E:0.041652 |  Would you believe it held a postiga of torn them hosper
[6239.54 - 6246.34] P:1677.33 E:0.040604 |  Who's made no impact at all in england has headed an equalizer for portugal with seven and a half minutes to go
[6246.74 - 6253.30] P:1714.37 E:0.039629 |  And the problem was it had been coming for a long time as england was forced to keep portugal of equalized
[6254.26 - 6258.74] P:1563.90 E:0.041926 |  Well, would you believe that what a substitution from scolari is virtually playing with four forwards
[6258.98 - 6262.26] P:1578.14 E:0.039087 |  Simao got the ball the first cross was blocked by david beckham
[6262.26 - 6265.38] P:1580.48 E:0.038292 |  It fell to his right foot and he just picked postiga out
[6265.46 - 6270.26] P:1657.11 E:0.039233 |  He had the simplest of headers and six yards unmarked in the box over the top of john terry
[6270.26 - 6277.30] P:1627.67 E:0.037391 |  Sol camble had a man ashley kohl had a man the spare man was postiga and he just glanced it past david james no chance
[6281.30 - 6283.30] P:1867.36 E:0.032233 |  So near
[6283.86 - 6285.86] P:1699.30 E:0.034628 |  Not quite as dramatic as the french game
[6286.82 - 6288.82] P:1837.05 E:0.033893 |  But england had been stung
[6288.98 - 6291.70] P:1884.17 E:0.035683 |  And now england have to do it all over again
[6292.98 - 6296.74] P:1742.55 E:0.036498 |  And the possibility of extra time starts to loom and england are looking tired
[6297.22 - 6302.34] P:1766.83 E:0.034269 |  Lampard now trying to find michael o in england now must push forward with this
[6303.30 - 6308.18] P:1777.33 E:0.035985 |  Reshape side now, of course they taken off steven gerrard. They've taken off paul scolars
[6308.74 - 6313.86] P:1640.13 E:0.037351 |  They had to take off wane runey and portugal with the home crowd behind them now have the initiative
[6314.26 - 6317.38] P:1650.80 E:0.039724 |  As gary neville heads the ball out of play to the far side
[6317.70 - 6327.54] P:1675.53 E:0.040213 |  It's portugal won england won in the quarter final of euro 2004 and the referee gives portugal a free kick and england need
[6328.02 - 6330.02] P:1776.77 E:0.039085 |  real concentration here now
[6331.14 - 6333.14] P:1817.54 E:0.032662 |  Both the games
[6333.14 - 6336.34] P:1622.22 E:0.036727 |  Sven Jörn-Eriksen played against portugal the friendlies ended 1-1
[6337.54 - 6339.78] P:1730.80 E:0.033540 |  This one now locked on the same score line
[6340.74 - 6342.74] P:1742.28 E:0.033434 |  It's a portugal free kick
[6343.14 - 6347.38] P:1751.40 E:0.036112 |  And they've got schemao who of course was so instrumental in the goal
[6347.94 - 6349.94] P:1680.83 E:0.039274 |  They've got ruy costar as well
[6350.50 - 6352.50] P:1690.00 E:0.036231 |  And they've got postigo waiting in the airing
[6353.46 - 6355.30] P:1690.87 E:0.031824 |  valente's gone forward
