[0.00 - 4.64] P:1650.91 E:0.056779 |  We knew in advance that they would do that. The players felt that was important.
[4056.50 - 4077.50] P:1721.10 E:0.097100 |  in Ukraine inspectors from the United Nations are going to the Zaporizia nuclear plant to assess the level of damage from recent shelling there more than a dozen blasts were heard in the last two days at the site and NASA's Artemis spacecraft has arrived at the moon the Orion capsule swept 80 miles above the lunar surface and will now begin to enter a larger orbit
[4087.50 - 4092.50] P:944.80 E:0.126825 |  Wales get their tournament underway tonight at 7 as they take on the USA
[4098.50 - 4106.50] P:1368.97 E:0.111009 |  special occasion all we can do now is try and do the nation proud like we always do take the world cup with you listen on BBC sounds
[4106.50 - 4115.50] P:1130.83 E:0.115070 |  BBC 5 live the FIFA World Cup Qatar 2022 with Mark Chapman
[4115.50 - 4117.50] P:1386.03 E:0.122711 |  darling is there now sure with the cross
[4128.50 - 4136.50] P:1352.95 E:0.117877 |  England one under the stadium erupts with the England fans in his pockets everywhere just celebrating that goal is a brilliant goal from England
[4136.50 - 4139.50] P:1345.81 E:0.124701 |  the choir is the target he's got his head to it and then it's
[4140.50 - 4146.50] P:1457.41 E:0.121673 |  England's got a second goal and now in charge of this opening group match
[4146.50 - 4148.50] P:1453.82 E:0.113126 |  stillings in the middle came with the cross
[4148.50 - 4157.50] P:1461.74 E:0.125004 |  it's 3-0 super finish on the stretch in the six yard box and England lead by three goals to deal first
[4157.50 - 4174.50] P:1663.61 E:0.106914 |  three 0 then second half on the way at kickoff the stadium was far from full here and there were reports that fans have been unable to get in because of issues with the official ticketing app
[4174.50 - 4178.50] P:1785.71 E:0.100767 |  the BBC's rear chouhan was outside the ground what did you see
[4178.50 - 4189.50] P:1801.14 E:0.087052 |  we saw and it's safe to say hundreds of fans but Iran and England crowded around the ticketing centre trying to get in through the gate
[4189.50 - 4198.50] P:1686.60 E:0.087360 |  and when you look through the gate you could see even more and I spoke to an Iranian fan she'd flown in from Canada and she said that her ticket hadn't been
[4199.50 - 4208.50] P:1558.11 E:0.080709 |  activated on the official ticketing app as you mentioned and you know so this is linked to the higher up that's the same one that you used to get into the country
[4208.50 - 4218.50] P:1685.57 E:0.085381 |  you need to buy tickets book accommodation and she said that she'd been waiting there for two hours and you could see that the crowd were becoming increasingly frustrated
[4218.50 - 4226.50] P:1721.19 E:0.092747 |  we spoke to another England fan she'd kind of got in there earlier because she wanted to take in the atmosphere and now she's worried she's going to miss the national anthem
[4226.50 - 4240.50] P:1740.06 E:0.084701 |  and spoke to a guy called Ian from York who was absolutely raging he said it was an absolute shambles and we saw an official who was basically getting told on comms to redirect the fans to another gate
[4240.50 - 4248.50] P:1743.08 E:0.086736 |  and they had proof of their ticket like a photograph or an email and yeah so it was messy
[4248.50 - 4256.50] P:1863.75 E:0.093528 |  okay Ria thank you very much one line away from the world cup Giovanni van Bronkers has been sacked by Rangers
[4256.50 - 4262.50] P:1871.81 E:0.088322 |  there are nine points behind Celtic in the Scottish Premiership Tides Racing they had that awful Champions League campaign
[4262.50 - 4274.50] P:1874.72 E:0.097618 |  as well as focus on Wales next take on USA 7 o'clock tonight full commentary here on Five Life their first game in a world cup since 1958
[4274.50 - 4276.50] P:1826.46 E:0.068824 |  here's Gareth Bale
[4276.50 - 4284.50] P:1447.78 E:0.080793 |  it's probably the biggest honour we could have to do for our country is to qualify for a world cup something that we haven't done like everybody knows for 64 years and
[4284.50 - 4294.50] P:1841.49 E:0.068963 |  it's something that is history in our country it's schools are going to stop to watch our games kids are going to miss school fortunately for them
[4294.50 - 4308.50] P:1744.74 E:0.072053 |  so it's just one of those moments that is a massive piece of history in our country something that we've all wanted for a long time and like I said to be the team that was to get over the line
[4308.50 - 4319.50] P:1641.44 E:0.066565 |  and do that for our country is incredible and we know we have the support of a nation back home no matter what happens as long as we give 100% our country will love us for that
[4319.50 - 4336.50] P:1788.79 E:0.075411 |  the flags are going up the evidence we're in their bucket hats more and the shirts are out so yeah we feel the buzz back at home here and yeah we're obviously going to try and do them proud like we always do and yeah hopefully we can celebrate with them
[4336.50 - 4345.50] P:1630.08 E:0.078458 |  once we win some games and score some goals so yeah obviously we're doing it for our country and they'll be supporting us incredibly like they always do
[4345.50 - 4356.50] P:1739.15 E:0.088313 |  7 o'clock for that here on 5 life 4 o'clock for the Netherlands against Senegal John Murray and Rob Green are ready to go alongside me for the second half
[4356.50 - 4367.50] P:1761.60 E:0.088459 |  here at the Khalifa Stadium in Qatar the referee is ready to go John it would appear that neither centre players want to come out to do the second half
[4367.50 - 4377.50] P:1798.23 E:0.084380 |  no and I've spoken to a few of our colleagues at half 10 a number of whom have been suggesting well this could be a long second half now
[4377.50 - 4388.50] P:1849.37 E:0.088134 |  what are you saying what do you want? England are three nil up in the opening match of the world cup and now they're complaining that it's going to be a long second half
[4388.50 - 4398.50] P:1850.63 E:0.087352 |  but at some point that was made to me which I think is very valid is if you go back to the Harry Kane incident when he wasn't awarded the penalty early on in the match
[4398.50 - 4404.50] P:1853.80 E:0.091731 |  it's actually shades of what happened in Russia in the first match against Tunisia when England strongly felt that they should have had a penalty
[4404.50 - 4413.50] P:1859.76 E:0.086555 |  actually kicked up a fuss about that if you remember or at least you know went to FIFA and what happened in the next game England got two penalties against Panama
[4413.50 - 4420.50] P:1939.74 E:0.096185 |  yeah they did although it feels less of an issue doesn't it John because of this score line
[4420.50 - 4433.50] P:1890.24 E:0.088100 |  well yeah well it does but further down the line and I do feel that what we saw here with that insom rob kind of set the tone for the officiating
[4433.50 - 4438.50] P:1871.95 E:0.093318 |  and actually could cause something of a change because that will be widely discussed
[4438.50 - 4447.50] P:1997.71 E:0.093275 |  it changed in the half because then we had the goal that was scored from a Maguire knock down header and he was fairly unchallenged
[4447.50 - 4455.50] P:1963.62 E:0.087530 |  Maguire hit the bar as well where John Stones had a free run as well so all of a sudden the Iran players had to change
[4455.50 - 4464.50] P:1975.63 E:0.094239 |  they had to change immediately so they're right they made that point England have made the point it's only not an issue because they played so well and scored so many goals
[4464.50 - 4468.50] P:1998.31 E:0.100548 |  so yeah it's hopefully I'm looking forward to a long second half
[4468.50 - 4476.50] P:1946.75 E:0.104879 |  well I tell you what if some of John's colleagues feel it's going to be a long second half it might feel even longer for the Iranian players
[4476.50 - 4482.50] P:1912.25 E:0.102953 |  they're three nil down and they've made a triple substitution have you managed to note all that down correspondant
[4482.50 - 4493.50] P:1796.42 E:0.095781 |  I think so thank you very much for using the time there for me and the second half gets underway England leading Iran by three goals to nil
[4493.50 - 4502.50] P:1621.95 E:0.087857 |  and so these are changes number two three and four for Iran of course the first change Baron van going off in the first half was a concussion substitution
[4502.50 - 4513.50] P:1557.86 E:0.089749 |  but they've taken off Cheshmi, Karimi and Jahanbatch who had that late and only chance for Iran and they've brought on as the ball goes back to Jordan Pickford in the England goal
[4513.50 - 4520.50] P:1464.22 E:0.095037 |  he's playing the ball out to the far side but what I'll do is I'll run you through the England team again while they have possession inside their own half
[4520.50 - 4527.50] P:1558.58 E:0.088000 |  they are unchanged as they start the match with Pickford in goal, Trippier, Stones, Maguire and Shaw are the back fours
[4527.50 - 4535.50] P:1549.00 E:0.093559 |  Pickford was almost caught in possession clearing the ball away from near the foot of his left post but he was able to get enough on that
[4535.50 - 4542.50] P:1558.23 E:0.095583 |  and he's just one of the way they remind of Jardys foot or his knee as Iran win a free kick in the central third
[4542.50 - 4546.50] P:1571.76 E:0.081412 |  so the rest of the England team if you've not heard it, if you've just got back into your car, if you've been out at work today
[4546.50 - 4556.50] P:1388.82 E:0.099257 |  that back four, Trippier, Stones, Maguire and Shaw then in midfield Rice, Bellingham and Mount and then Saka on the right, Stirling on the left and Kane through the middle
[4556.50 - 4562.50] P:1390.67 E:0.091761 |  the three England goal scorers in that first half, Bellingham, Saka and Stirling
[4562.50 - 4569.50] P:1439.97 E:0.102528 |  and it is Iran who are in the red kit, shirts, shorts and socks with the white trim and white numbers
[4569.50 - 4575.50] P:1254.90 E:0.101786 |  there's all of those substitutes being announced over the public address system so I'm hoping still here is
[4575.50 - 4582.50] P:1197.95 E:0.096852 |  England playing early ball through the middle but that has dealt with and the ball is played out towards the right hand side to Mo Harami
[4582.50 - 4593.50] P:1428.70 E:0.098995 |  and Mo Harimi takes it on and gives it forward to one of the substitutes Ali Gholizada but Iran lose possession
[4593.50 - 4600.50] P:1565.67 E:0.091328 |  and now here's Saka on the right hand side, the ball is taken up for England by Kane who whips it across so that's headed away
[4600.50 - 4605.50] P:1338.48 E:0.082323 |  bounces around on the edge of the penalty area and then is bodied towards the half way line
[4605.50 - 4619.50] P:1400.81 E:0.081140 |  so yes the three Iranian players to come on Gholizada who's a forward player also Kan Aniz Adagan who is one of the central defenders
[4619.50 - 4632.50] P:1487.19 E:0.081324 |  the number 13 and in the midfield Said Ezatullah has come on in that position free kick two around halfway inside the wrong half
[4632.50 - 4637.50] P:1427.60 E:0.092914 |  Rob Green is with us here in the commentary position in the Khalifa Stadium Matt Upsson is behind the goal
[4637.50 - 4646.50] P:1443.34 E:0.084755 |  England will cut players both and England just standing off, do you think they might have made a change at half time
[4646.50 - 4653.50] P:1528.86 E:0.093016 |  just to leave it a little bit longer? No leave it a bit longer make sure to see it through to the hour mark then start looking ahead
[4653.50 - 4666.50] P:1645.72 E:0.078783 |  Well Kane slips the ball past the defender but then the challenge comes in on him slides in from it is a yellow card that is shown
[4666.50 - 4677.50] P:1543.72 E:0.074824 |  and I'm just looking at Harry Kane that was quite a heavy contact there and Kane has gone down and he is I think it's his ankle
[4677.50 - 4686.50] P:1495.28 E:0.089474 |  and Matt Upsson is behind the goal you'll have had a good view of that Matt when... Yeah, there's a play that came in with the challenge
[4686.50 - 4695.50] P:1483.51 E:0.096935 |  Yeah bang on John I was right in front of it and it was one of those tackles where Kane had got past the defender and the tackle came in kind of from behind all the side
[4695.50 - 4702.50] P:1669.62 E:0.075007 |  but the timing was really unfortunate because as he's foot got planted that's when the contact happened so he's a little bit caught in the turf
[4702.50 - 4711.50] P:1649.71 E:0.071997 |  and it's that right ankle and as we know in the past his ankles have been a little bit of a problem in terms of obviously the amount he must get kicked
[4711.50 - 4716.50] P:1668.43 E:0.084399 |  with Harry holds the ball up but that certainly was unfortunate the timing and he's gone down he doesn't look too happy
[4716.50 - 4725.50] P:1621.47 E:0.078750 |  No that's not a good challenge, poor Ali Ghanji it is who put in the challenge on him and the England captain has stayed down and has clearly felt that
[4725.50 - 4734.50] P:1614.49 E:0.084557 |  So this is a concern it's just outside the D on the edge of the penalty area Kane is now getting to his feet and he's stretching down, stretching his left leg
[4734.50 - 4743.50] P:1718.55 E:0.074342 |  and going down on his left knee while flexing the other leg forward. What do you think Rob?
[4743.50 - 4750.50] P:1636.53 E:0.089594 |  Well this is what we're talking about making the changes was that this was clearly the worry clearly the issue
[4750.50 - 4759.50] P:1544.19 E:0.081620 |  I mean if there's ever a warning sign that there needs to be changes made in the game where it looks like it's going to be a bit of a nothing second half
[4759.50 - 4771.50] P:1473.79 E:0.086893 |  or a second half where Iran are going to struggle to put up a fight then take off your main man because he is obviously such a big big big part of this England side
[4771.50 - 4784.50] P:1451.80 E:0.090778 |  Kane has been led to the side of the pitch and off the pitch having received treatment seems okay and he's walking now okay he's walking back towards the England coaching area
[4784.50 - 4794.50] P:1356.78 E:0.090050 |  absolutely massive coaching area and Gareth Southgate and Steve Hollung were at the other corner the opposite corner they're about 25 yards away from him
[4794.50 - 4800.50] P:1507.23 E:0.088377 |  So Kane is back on the field and it looks as though things are okay, Trippie with the free kick hits it straight into the wall
[4800.50 - 4807.50] P:1487.24 E:0.083139 |  comes back to the Newcastle man who tried to play it square and it was cleared away to the halfway line by Stones who will give it to Luke Shaw
[4807.50 - 4815.50] P:1639.71 E:0.084956 |  So England 3, Iran 0, this is BBC Radio 5 Live, live in Qatar at the World Cup and England coming forward again, Stirling with the back heel
[4815.50 - 4825.50] P:1495.97 E:0.079671 |  it bounces, oh that's it, that is a foul as well in the back of Trippie who was caught there from the challenge by Noura Lawheed
[4825.50 - 4831.50] P:1474.28 E:0.082246 |  and England have it again inside their own half, that looked like a poor challenge as well
[4831.50 - 4842.50] P:1465.68 E:0.079688 |  That was naughty, really naughty, late meant it and this is a danger of the second half being littered with fouls of Techey and Nigli half
[4842.50 - 4851.50] P:1498.01 E:0.081404 |  where Iran just don't want to have this second half of a free flowing game of football they want it to be grinding to a halt
[4851.50 - 4860.50] P:1621.59 E:0.089713 |  Matt you're just looking at the atmosphere and down on the pitch, you can almost hear the players now it's gone so quiet and it seems to be quite Techey down there
[4860.50 - 4867.50] P:1571.52 E:0.094086 |  Yeah it certainly is, I mean like you mentioned Iran are just not looking to get hold of the ball that much, they're just more concerned about stopping England
[4867.50 - 4873.50] P:1535.61 E:0.093878 |  having control and being comfortable and there's been two really late tackles, that one he just trod on the top of Kiering Trippie's foot
[4873.50 - 4879.50] P:1480.83 E:0.086617 |  just the studs on top of the foot, previous one obviously was a little bit worse in terms of it was Kane's ankle
[4879.50 - 4885.50] P:1511.41 E:0.091570 |  but maybe this is the issue that England are going to have in this second half just to try and keep fit and healthy
[4885.50 - 4891.50] P:1493.90 E:0.096471 |  move the ball quickly, I think it's the key, don't play any contentious passes if you need to be safe with it at times then do that
[4891.50 - 4894.50] P:1386.22 E:0.072501 |  and give your team mate plenty of time on the ball
[4894.50 - 4908.50] P:1516.40 E:0.083596 |  So Matt down at pitch side and Rob Green with me here, England on the defence here, Harry Maguire steps forward and then is able to clear it away
[4908.50 - 4913.50] P:1378.16 E:0.071644 |  and the ball is out of play on the fast side
[4913.50 - 4917.50] P:1505.36 E:0.081459 |  It seems like everyone stayed for the second half at least
[4918.50 - 4922.50] P:1447.84 E:0.080381 |  It does, good point Rob
[4922.50 - 4933.50] P:1521.59 E:0.093127 |  Today it was more of an issue for the England fans to actually get into the match as Iran come forward down the left hand side but the ball runs away and it was full kick for England
[4933.50 - 4936.50] P:1672.81 E:0.091325 |  that Tickford will look to take
[4936.50 - 4943.50] P:1548.69 E:0.080520 |  So Carlos Kieros has made four changes and England yet to make their first
[4943.50 - 4949.50] P:1539.15 E:0.089828 |  3-0 the score, this is the first of our three commentary matches on 5-Live today if you're on your way home
[4949.50 - 4959.50] P:1426.30 E:0.092558 |  and have tuned into us on 5-Live, the next one Senegal Netherlands with Alistair Bruce Ball and Chris Sutton who will be in the Al Tumana stadium
[4959.50 - 4970.50] P:1409.03 E:0.087610 |  and then tonight the big night for Wales back in the World Cup, USA against Wales that is from 10 o'clock UK time with Ian Dennis and Dion Dublin in the stadium
[4970.50 - 4976.50] P:1292.70 E:0.087468 |  and James Collins back in the UK as England come forward down the right hand side
[4976.50 - 4983.50] P:1531.66 E:0.100929 |  and into the penalty arrow, Bellingham is doing well again, the ball is pulled across to the near post and it's tucked away behind for a corner to England from the right hand side
[4983.50 - 4987.50] P:1433.46 E:0.106923 |  but again strong play from Jude Bellingham who is one of the men of the night
[4987.50 - 4995.50] P:1581.47 E:0.093116 |  Yeah, such strong play and it's the right word because for someone who's so young just shrugging challenges off to make his way into the box
[4995.50 - 5006.50] P:1464.19 E:0.089825 |  and picked his pass, it got cut out in the end but that threat from just from every angle from England really that they've got so many options when they go forward, drive forward, play long forward
[5006.50 - 5010.50] P:1496.39 E:0.086658 |  it's just the choices they have, the things that cause around the problems
[5010.50 - 5016.50] P:1537.08 E:0.091898 |  Corner then for England, here it comes, Gorky Baceni comes, gets a punch on it in amongst a crowd of players
[5016.50 - 5028.50] P:1587.13 E:0.085573 |  comes out to the edge of the penalty area, the ball is won back by Rice, Rice then drives the ball across and it comes off the defend at Hayes Saffey, the captain and loops behind for another corner to England from the right
[5028.50 - 5029.50] P:1149.98 E:0.080168 |  3-0 England lead
[5029.50 - 5040.50] P:1460.82 E:0.095074 |  Yeah, started up as we left off in the first half and making all those changes around, they can change the shape, they get the same shape but they're still coming up against the same problems
[5040.50 - 5047.50] P:1443.64 E:0.088858 |  it's not going to change anything, England are confident, they're on the ball, just trying to save themselves from a real beating
[5047.50 - 5054.50] P:1379.86 E:0.099673 |  The latest England corner, aiming for McGuire but it's over the top of him this time as he made the run towards the penalty spot from the far side of the box
[5054.50 - 5066.50] P:1409.97 E:0.086915 |  and England now start again, playing from right to left towards the end where most of the England supporters are, I think most of them were able to get into their seats, they eat ticketing problems before the match
[5066.50 - 5075.50] P:1504.64 E:0.094214 |  back it comes to Shaw, now here is Mason down with a cross, Hussain is watching it carefully but it was a comfortable catch for him backing away and the over arms it out, falls over as he does so
[5075.50 - 5080.50] P:1533.12 E:0.094448 |  he's managed to find Hayes Saffey but Bellingham was there with a cover and challenge and it bounced out of play
[5080.50 - 5089.50] P:1420.54 E:0.084337 |  so the Iranian team now look to take a long throw but England were alive to it and Bellingham is able to play the ball back
[5089.50 - 5103.50] P:1545.04 E:0.095444 |  although it's given away by Trippia and Iran look to perhaps create something on the edge of the England box but McGuire is able to step forward, take it away, give it to Sterling, now to Kane, lovely little flip from Kane
[5103.50 - 5116.50] P:1598.16 E:0.100394 |  back to Sterling it could open up for him to the edge of the penalty area but the covering challenge was there, Hussain he was coming across and was able to take the ball away off Sterling's toe and put it behind for a corner
[5116.50 - 5125.50] P:1469.41 E:0.100345 |  wonderful flow of move from Kane and Sterling and he's away, just never seemed to go and he got the return pass, never really seemed to have it under control
[5125.50 - 5133.50] P:1414.42 E:0.089441 |  covering tackle Kane in but again when they do want to, when they do get it right Iran just cannot live with England
[5133.50 - 5145.50] P:1399.73 E:0.087876 |  the Wales match tonight kicking off at 7 o'clock, so Senegal Netherlands 4 o'clock UK time, USA Wales kicks off at 7 o'clock UK time, 10 o'clock here in Qatar
[5145.50 - 5155.50] P:1383.72 E:0.087628 |  Shaw to take the corner from the left, Kane seems OK after that nasty challenge, by the way poor Ali Ghanji was booked for that challenge
[5155.50 - 5162.50] P:1423.95 E:0.095889 |  I can't remember if I mentioned that, the central defender, Shaw with the corner of the near post, Rice was after it but the defender was there as well
[5162.50 - 5169.50] P:1393.81 E:0.093144 |  Mount challenges for it on the edge of the area but that's a foul, he jumped into the Iranian player and it's a free kick on the edge of the box
[5169.50 - 5178.50] P:1384.20 E:0.096201 |  so the Iranian team now after the rejig, the multiple substitutions, substitute goalkeeper Hussaini, Moharami on the right hand side
[5178.50 - 5192.50] P:1330.60 E:0.089702 |  and then Kane and Izzard again, poor Ali Ghanji, Hussaini and Mohamedi and then in midfield as a Tole, a high saffie with Goli Zadar on the right, Noura Lohi on the left and Tarrami through the middle
[5192.50 - 5200.50] P:1436.32 E:0.089184 |  England in good shape, 3-0 up and the ball being played out from the back but it's intercepted, that pass forward from Harry Maguire
[5200.50 - 5211.50] P:1488.27 E:0.086833 |  and then a slip, Sako was very nearly onto it but Iran have got it back, there is a great brightness to a degree to Iran in the second half
[5211.50 - 5219.50] P:1563.16 E:0.084828 |  A bit of life, a bit of life that's come about, they just gradually got well on down in that first half, they've changed nearly half the team now
[5219.50 - 5224.50] P:1572.06 E:0.088444 |  so it's one that you'd hope there'd be a bit more urgency to them
[5225.50 - 5233.50] P:1512.43 E:0.088916 |  Both forward for Iran, Stoans was able to come across and find Maguire back to Pickford, Jordan Pickford tonight winning his 46th cap
[5233.50 - 5243.50] P:1371.47 E:0.090989 |  and then it's headed out of play on the half-way line for a throwing to England, Mason Knight just has a look, he's had some rough treatment in Mason Knight during the course of this match
[5243.50 - 5248.50] P:1408.34 E:0.093969 |  He actually continued the foul himself just a few moments ago but took a knock there as well
[5248.50 - 5256.50] P:1519.32 E:0.095118 |  There's a few now in the England team taking a few knocks which are at least Premier League worthy we'd say
[5256.50 - 5268.50] P:1439.61 E:0.083038 |  Well Harry Kane you know as is very well documented has had problems with ankle injuries but he was talking this season to us about how he's, you know, he has made great efforts
[5268.50 - 5273.50] P:1442.47 E:0.089287 |  and gone to get the best possible treatment and help that he can to improve that situation
[5273.50 - 5279.50] P:1349.21 E:0.090721 |  Bellingham playing it for Drasaka on the left-hand side, back to Sterling, Sterling couldn't find the past amount on the edge of the penalty area
[5279.50 - 5288.50] P:1455.60 E:0.092876 |  It was cleared away, the defender was able to step in, now it's hit long, downfield for Iran, Tarami is after it
[5288.50 - 5296.50] P:1352.60 E:0.094473 |  The referee has spotted an infringement, a handball and it's a free kick to England, 10 yards inside the run
[5296.50 - 5301.50] P:1475.44 E:0.101414 |  So almost 15 minutes of the second half played, so join us all the way through this World Cup
[5301.50 - 5306.50] P:1511.75 E:0.094452 |  I mean every match is on either five lives, sports extra, the world service as well
[5306.50 - 5315.50] P:1373.17 E:0.093352 |  But you know if you're on the move and I'm sure you will be during the daytime games there's every chance you will be able to listen to it all via BBC Sound
[5315.50 - 5320.50] P:1161.63 E:0.093317 |  So take the World Cup with you wherever you go on BBC Sound, as England, come forward with Saka
[5320.50 - 5325.50] P:1404.81 E:0.098361 |  Now here's Bellingham near the edge of the penalty area, comes to Shaw, he hits the shot, that's deflected into the box
[5325.50 - 5331.50] P:1385.29 E:0.090316 |  Only half cleared and then follied out of play for a throw into England, down the left-hand side here
[5331.50 - 5337.50] P:1495.23 E:0.090128 |  Dude Bellingham is everywhere, he's just patrolling the pitch, it just seems to be where the ball goes
[5337.50 - 5346.50] P:1475.79 E:0.092950 |  It's just him arriving there, whether he's covering in, defending, attacking, just seems to find he has that ability to be at the right place at the right time
[5346.50 - 5356.50] P:1464.28 E:0.080344 |  Well the hour mark is approaching and whether England are thinking about changes, there are in Golden Bibs
[5356.50 - 5364.50] P:1557.56 E:0.085623 |  There are three, four, five, six England players warming up there and the possibility, I'm sure Garos Southgate will use his full compliment here
[5364.50 - 5374.50] P:1420.12 E:0.088028 |  So one, two, three of the Golden Bibs might be coming on and the ball is out of play for a throw into England on the far side
[5374.50 - 5379.50] P:1497.41 E:0.086674 |  On the subject of substitutes, Matt Upsson? Yeah there's a few John, isn't there?
[5379.50 - 5385.50] P:1445.00 E:0.100903 |  Just getting ready, whether or not the, you can always tell because the little bit of tempo, the warm up just kicks on a little notch
[5385.50 - 5390.50] P:1484.63 E:0.098589 |  When you know a player's had a little word in their ear, there's been a member of staff out of the England team as well
[5390.50 - 5396.50] P:1422.59 E:0.103905 |  Just keeping an eye on some of the players, having a little chat with them, whether or not he'll be the person to let them know
[5396.50 - 5401.50] P:1482.40 E:0.085962 |  But I'm with you and Greeny thinking that a change must be imminent
[5401.50 - 5408.50] P:1563.06 E:0.094954 |  Iran coming forward and a shot from way, way out actually which I thought might have taken a little deflection there
[5408.50 - 5420.50] P:1452.89 E:0.087044 |  But no, there's no suggestion of it and that effort was well wide of the mark from Esatolle so it's a goal kick to England
[5420.50 - 5427.50] P:1488.06 E:0.094436 |  So three-nil it is and England's next matches, in case you're thinking ahead
[5427.50 - 5437.50] P:1439.99 E:0.096325 |  The program is, England's next match is on Friday against the United States, that's at 7 o'clock in the UK
[5437.50 - 5446.50] P:1398.13 E:0.095821 |  And then the Wales game is on the Tuesday night at the same time so England's next two matches kick off 7 o'clock in the evening, UK time
[5447.50 - 5454.50] P:1414.66 E:0.084451 |  Ball is back with Gulki bat Hussaini down to our left, just bounces the ball on the ground
[5454.50 - 5465.50] P:1322.19 E:0.084492 |  And I think the discussions might be taking place but it looks as though perhaps the next change is going to be another Iranian change
[5465.50 - 5472.50] P:1622.76 E:0.098082 |  Here Sterling, centrally, he's tackled but rides the challenge nicely, gives it to Saka on the edge of the box, into the area now on his left foot
[5472.50 - 5477.50] P:1679.07 E:0.109289 |  Trying to find a position which he does and shoots and scores and it's 4-0 to England
[5477.50 - 5483.50] P:1608.38 E:0.106054 |  And Bukhaya Saka has got his second of the match, this is a great story
[5483.50 - 5491.50] P:1677.80 E:0.107360 |  Bukhaya Saka, one of the Gareth Southgate favourites, think of everything that happened to him last year at the end of the final of the Euros
[5491.50 - 5497.50] P:1472.59 E:0.113985 |  When he ended up in Gareth Southgate's arms in tears and now here on the big stage again at the World Cup
[5497.50 - 5501.50] P:1409.31 E:0.110438 |  Two goals in the match and England leader and there are about four goals to nil
[5501.50 - 5508.50] P:1471.57 E:0.110294 |  He's had so much joy down that right hand side in this second half and again it's wonderful play from Sterling just to hold the ball up
[5508.50 - 5517.50] P:1417.67 E:0.105863 |  Ride the challenge, take the flow for the team and then from there backing off, backing off, back just one, you can't defend like that
[5518.50 - 5524.50] P:1521.66 E:0.106929 |  I was right behind the strike and I think they actually made Saka's mind up to be honest because he came in
[5524.50 - 5529.50] P:1457.79 E:0.099209 |  I think he was looking to offload the ball because it was a bit closed but he just saw, Iran just weren't coming out
[5529.50 - 5533.50] P:1569.74 E:0.101418 |  And he thought, OK I'll have another touch inside, have another touch, the distance was there
[5533.50 - 5537.50] P:1640.82 E:0.101910 |  And when you hit into bodies, I mean you as a goalkeeper, Rob will know, it's the hardest shot to save isn't it
[5537.50 - 5543.50] P:1552.65 E:0.101296 |  The deflect and any kind of nick on the way through from any player is a major problem, that was quite a big deflection
[5543.50 - 5546.50] P:1489.24 E:0.095487 |  But well played to Saka for just being positive
[5546.50 - 5555.50] P:1517.46 E:0.111771 |  Yeah I mean, Hussainy there, you look at his reaction, he's just looking to turn to defend as he's planting his hands together to say get tight, get tight
[5555.50 - 5560.50] P:1472.26 E:0.111647 |  He's got all the time in the world, I don't think he ever really got the ball out of his feet
[5560.50 - 5564.50] P:1518.50 E:0.100067 |  And it wasn't the greatest of strikes, he will not care
[5565.50 - 5574.50] P:1643.86 E:0.086809 |  England 4, Iran 0, Carlos Keros has made what is his fifth substitution while England were celebrating
[5574.50 - 5582.50] P:1472.99 E:0.079007 |  Now the left back, Millad, Mohamedi has come off and Mehdi Torabi has come on to replace him
[5582.50 - 5590.50] P:1538.18 E:0.084907 |  So England leading 4-0 in their first match at a World Cup and at least two England substitutes are now preparing to come on
[5590.50 - 5594.50] P:1535.40 E:0.090102 |  As England take possession back on the edge of their own penalty area
[5594.50 - 5601.50] P:1562.41 E:0.077784 |  It is three changes coming very shortly, so Callum Wilson is coming on
[5601.50 - 5608.50] P:1517.07 E:0.093545 |  Marcus Rashford as well as Iran have to clear from near the edge of their own penalty area
[5608.50 - 5617.50] P:1638.28 E:0.087128 |  And Phil Forden also, but Iran coming forward trying to vainly try and get something to take away from this match
[5617.50 - 5621.50] P:1556.92 E:0.084380 |  Cross from the right hand side but straight at Harry Kane who's able to clear it
[5621.50 - 5626.50] P:1374.78 E:0.093513 |  The ball coming in from Nur-Alahi on the right flank, it's out of play
[5626.50 - 5630.50] P:1439.23 E:0.101205 |  I'm not going to say the change is yet, I think it's going to be a quadruple change rod
[5630.50 - 5633.50] P:1493.35 E:0.089164 |  But Jack Drealish, just keep coming and coming
[5633.50 - 5642.50] P:1472.82 E:0.095440 |  So four of a merge from underneath the big narrow wide red roof of the England dugout
[5642.50 - 5646.50] P:1332.09 E:0.084576 |  I think it is going to be just before at the moment
[5646.50 - 5651.50] P:1475.93 E:0.094909 |  What a luxury this is for a manager in his opening match at a World Cup to be able to do this
[5651.50 - 5658.50] P:1472.43 E:0.082056 |  Particularly here in the Gulf with the conditions that have been so well documented
[5658.50 - 5662.50] P:1563.22 E:0.099185 |  Iran have this throw in, the ball slipped through into the penalty area and a chance here
[5662.50 - 5666.50] P:1601.41 E:0.114801 |  And it's a goal, brilliant finish, Terebi has scored it
[5666.50 - 5670.50] P:1589.36 E:0.112795 |  It was slipped into the penalty area beautifully by Goli Zadda
[5670.50 - 5674.50] P:1534.10 E:0.111414 |  Lovely play from him on the edge of the box, but the ball was played through
[5674.50 - 5678.50] P:1652.05 E:0.108613 |  And Terebi of Porto was onto it in a flash and that's an excellent finish actually
[5678.50 - 5682.50] P:1543.00 E:0.104844 |  Higher book Pickford, Iran have got a goal, but England lead 4-1
[5682.50 - 5686.50] P:1629.87 E:0.111505 |  Yeah he's a player of real quality, he's had so little in the game
